S/N,Project Name,Street Name,Type,Postal District,Market Segment,Tenure,Type of Sale,No. of Units,Price ($),Nett Price ($),Area (Sqft),Type of Area,Floor Level,Unit Price ($psf),Date of Sale
7568,RV RESIDENCES,RIVER VALLEY ROAD,Condominium,10,CCR,999 yrs lease commencing from 1877,Resale,1,1341880,-,678,Strata,01 to 05,1979,Aug-17
7569,JADE MANSION,LEEDON ROAD,Condominium,10,CCR,Freehold,Resale,1,2980000,-,2669,Strata,06 to 10,1116,Aug-17
7570,NATHAN SUITES,NATHAN ROAD,Condominium,10,CCR,Freehold,Resale,1,3428000,-,1776,Strata,06 to 10,1930,Aug-17
7571,CASABELLA,DUCHESS AVENUE,Condominium,10,CCR,Freehold,Resale,1,1892500,-,1313,Strata,01 to 05,1441,Aug-17
7572,THE METZ,DEVONSHIRE ROAD,Condominium,9,CCR,Freehold,Resale,1,1425000,-,581,Strata,06 to 10,2452,Aug-17
7573,THE TESSARINA,WILBY ROAD,Condominium,10,CCR,Freehold,Resale,1,1350000,-,926,Strata,01 to 05,1458,Aug-17
7574,ONE BALMORAL,BALMORAL ROAD,Condominium,10,CCR,Freehold,Resale,1,3135000,-,1421,Strata,01 to 05,2206,Aug-17
7575,CITYLIGHTS,JELLICOE ROAD,Condominium,8,RCR,99 yrs lease commencing from 2004,Resale,1,1220000,-,893,Strata,11 to 15,1366,Aug-17
7576,RV RESIDENCES,RIVER VALLEY ROAD,Condominium,10,CCR,999 yrs lease commencing from 1877,Resale,1,1645800,-,904,Strata,06 to 10,1820,Aug-17
7577,RV RESIDENCES,RIVER VALLEY ROAD,Condominium,10,CCR,999 yrs lease commencing from 1877,Resale,1,1751700,-,850,Strata,01 to 05,2060,Aug-17
7578,SCOTTS 28,SCOTTS ROAD,Condominium,9,CCR,Freehold,Resale,1,3188000,-,1658,Strata,06 to 10,1923,Aug-17
7579,KERRISDALE,STURDEE ROAD,Condominium,8,RCR,99 yrs lease commencing from 1998,Resale,1,1250000,-,1270,Strata,01 to 05,984,Aug-17
7580,CONCOURSE SKYLINE,BEACH ROAD,Apartment,7,RCR,99 yrs lease commencing from 2008,Resale,1,1586600,-,818,Strata,26 to 30,1939,Aug-17
7581,OUE TWIN PEAKS,LEONIE HILL ROAD,Condominium,9,CCR,99 yrs lease commencing from 2010,Resale,1,4131000,-,1604,Strata,31 to 35,2576,Aug-17
7582,CAIRNHILL CREST,CAIRNHILL CIRCLE,Condominium,9,CCR,Freehold,Resale,1,1980000,-,1206,Strata,01 to 05,1642,Aug-17
7583,OUE TWIN PEAKS,LEONIE HILL ROAD,Condominium,9,CCR,99 yrs lease commencing from 2010,Resale,1,1717200,-,570,Strata,31 to 35,3010,Aug-17
7584,THE COSMOPOLITAN,KIM SENG ROAD,Condominium,9,CCR,Freehold,Resale,1,2550000,-,1141,Strata,31 to 35,2235,Aug-17
7585,CLUNY PARK RESIDENCE,CLUNY PARK ROAD,Condominium,10,CCR,Freehold,Resale,1,2100000,-,883,Strata,01 to 05,2379,Aug-17
7586,JERVOIS LODGE,JERVOIS ROAD,Condominium,10,CCR,Freehold,Resale,1,1660000,-,1206,Strata,01 to 05,1377,Aug-17
7587,OUE TWIN PEAKS,LEONIE HILL ROAD,Condominium,9,CCR,99 yrs lease commencing from 2010,Resale,1,4050800,-,1604,Strata,26 to 30,2526,Aug-17
7588,D'LEEDON,LEEDON HEIGHTS,Condominium,10,CCR,99 yrs lease commencing from 2010,Resale,1,1143000,-,635,Strata,16 to 20,1800,Aug-17
7589,LE NOUVEL ARDMORE,ARDMORE PARK,Condominium,10,CCR,Freehold,Resale,1,16018000,-,4004,Strata,06 to 10,4000,Aug-17
7590,RV RESIDENCES,RIVER VALLEY ROAD,Condominium,10,CCR,999 yrs lease commencing from 1877,Resale,1,1573640,-,861,Strata,06 to 10,1827,Aug-17
7591,RV RESIDENCES,RIVER VALLEY ROAD,Condominium,10,CCR,999 yrs lease commencing from 1877,Resale,1,1573640,-,861,Strata,06 to 10,1827,Aug-17
7592,OUE TWIN PEAKS,LEONIE HILL ROAD,Condominium,9,CCR,99 yrs lease commencing from 2010,Resale,1,1810600,-,570,Strata,31 to 35,3174,Aug-17
7593,BALMORAL RESIDENCES,BALMORAL CRESCENT,Condominium,10,CCR,Freehold,Resale,1,2828000,-,1744,Strata,06 to 10,1622,Aug-17
7594,SHEARES VILLE,HOLT ROAD,Apartment,10,CCR,Freehold,Resale,1,2160000,-,1475,Strata,06 to 10,1465,Aug-17
7595,VISIONCREST,OXLEY RISE,Apartment,9,CCR,Freehold,Resale,1,1720000,-,915,Strata,01 to 05,1880,Aug-17
7596,VISIONCREST,OXLEY RISE,Apartment,9,CCR,Freehold,Resale,1,1670000,-,840,Strata,06 to 10,1989,Aug-17
7597,SPRING GROVE,GRANGE ROAD,Condominium,10,CCR,99 yrs lease commencing from 1991,Resale,1,2275000,-,1722,Strata,01 to 05,1321,Aug-17
7598,RICH MANSIONS,BUKIT TIMAH ROAD,Condominium,10,CCR,Freehold,Resale,1,2350000,-,1765,Strata,01 to 05,1331,Aug-17
7599,MIRAGE TOWER,KIM SENG ROAD,Condominium,9,CCR,Freehold,Resale,1,1590000,-,958,Strata,11 to 15,1660,Aug-17
7600,CITYLIGHTS,JELLICOE ROAD,Condominium,8,RCR,99 yrs lease commencing from 2004,Resale,1,1050000,-,678,Strata,16 to 20,1548,Aug-17
7601,CUSCADEN RESIDENCES,CUSCADEN ROAD,Condominium,10,CCR,Freehold,Resale,1,2850000,-,1485,Strata,11 to 15,1919,Aug-17
7602,LEEDON RESIDENCE,LEEDON HEIGHTS,Condominium,10,CCR,Freehold,Resale,1,5970000,-,2508,Strata,11 to 15,2380,Aug-17
7603,YGK GARDEN,BELMONT ROAD,Condominium,10,CCR,Freehold,Resale,1,3100000,-,2067,Strata,01 to 05,1500,Aug-17
7604,DUCHESS CREST,DUCHESS AVENUE,Condominium,10,CCR,99 yrs lease commencing from 1995,Resale,1,1851000,-,1367,Strata,01 to 05,1354,Aug-17
7605,RIVERSHIRE,LEONIE HILL,Apartment,9,CCR,Freehold,Resale,1,3160000,-,2088,Strata,01 to 05,1513,Aug-17
7606,CAIRNHILL ASTORIA,CAIRNHILL RISE,Apartment,9,CCR,Freehold,Resale,1,2870000,-,1830,Strata,06 to 10,1568,Aug-17
7607,RESIDENTIAL APARTMENTS,FLANDERS SQUARE,Apartment,8,RCR,Freehold,Resale,1,875000,-,1023,Strata,01 to 05,856,Aug-17
7608,THE VERMONT ON CAIRNHILL,CAIRNHILL RISE,Apartment,9,CCR,Freehold,Resale,1,3610000,-,1884,Strata,01 to 05,1916,Aug-17
7609,SUITES AT ORCHARD,HANDY ROAD,Apartment,9,CCR,99 yrs lease commencing from 2007,Resale,1,1610000,-,1076,Strata,06 to 10,1496,Aug-17
7610,ESPADA,ST. THOMAS WALK,Apartment,9,CCR,Freehold,Resale,1,860000,-,355,Strata,06 to 10,2421,Aug-17
7611,HOLT RESIDENCES,HOLT ROAD,Apartment,10,CCR,Freehold,Resale,1,3000000,-,2056,Strata,06 to 10,1459,Aug-17
7612,THE COSMOPOLITAN,KIM SENG ROAD,Condominium,9,CCR,Freehold,Resale,1,2125000,-,1141,Strata,16 to 20,1862,Aug-17
7613,RV RESIDENCES,RIVER VALLEY ROAD,Condominium,10,CCR,999 yrs lease commencing from 1877,Resale,1,1352900,-,700,Strata,01 to 05,1934,Aug-17
7614,THE TRILLIUM,KIM SENG ROAD,Condominium,9,CCR,Freehold,Resale,1,3100000,-,1798,Strata,01 to 05,1725,Aug-17
7615,KERRISDALE,STURDEE ROAD,Condominium,8,RCR,99 yrs lease commencing from 1998,Resale,1,1400000,-,1259,Strata,26 to 30,1112,Aug-17
7616,D'LEEDON,LEEDON HEIGHTS,Condominium,10,CCR,99 yrs lease commencing from 2010,Resale,1,2780000,-,1981,Strata,06 to 10,1404,Aug-17
7617,VOLARI,BALMORAL ROAD,Condominium,10,CCR,Freehold,Resale,1,5700000,-,3950,Strata,11 to 15,1443,Aug-17
7618,ONE BALMORAL,BALMORAL ROAD,Condominium,10,CCR,Freehold,Resale,1,2349000,-,969,Strata,11 to 15,2425,Aug-17
7619,THE CLAYMORE,CLAYMORE ROAD,Condominium,9,CCR,Freehold,Resale,1,9200000,-,3348,Strata,16 to 20,2748,Aug-17
7620,THE PLAZA,BEACH ROAD,Apartment,7,RCR,99 yrs lease commencing from 1968,Resale,1,790000,-,840,Strata,21 to 25,941,Aug-17
7621,LUTHERAN TOWERS,TAN KIM CHENG ROAD,Apartment,10,CCR,103 yrs lease commencing from 1974,Resale,1,1695000,-,1916,Strata,11 to 15,885,Aug-17
7622,RV RESIDENCES,RIVER VALLEY ROAD,Condominium,10,CCR,999 yrs lease commencing from 1877,Resale,1,1370000,-,689,Strata,01 to 05,1989,Aug-17
7623,CONCOURSE SKYLINE,BEACH ROAD,Apartment,7,RCR,99 yrs lease commencing from 2008,Resale,1,2190000,-,1421,Strata,06 to 10,1541,Aug-17
7624,DRAYCOTT EIGHT,DRAYCOTT PARK,Condominium,10,CCR,99 yrs lease commencing from 1997,Resale,1,7222985,-,4015,Strata,21 to 25,1799,Aug-17
7625,RV RESIDENCES,RIVER VALLEY ROAD,Condominium,10,CCR,999 yrs lease commencing from 1877,Resale,1,1355000,-,678,Strata,01 to 05,1998,Aug-17
7626,REGENCY PARK,NATHAN ROAD,Condominium,10,CCR,Freehold,Resale,1,6000000,-,3649,Strata,11 to 15,1644,Aug-17
7627,HILLTOPS,CAIRNHILL CIRCLE,Condominium,9,CCR,Freehold,Resale,1,4483000,-,1550,Strata,01 to 05,2892,Aug-17
7628,CLUNY PARK RESIDENCE,CLUNY PARK ROAD,Condominium,10,CCR,Freehold,Resale,1,2800000,-,1216,Strata,01 to 05,2302,Aug-17
7629,PARC MACKENZIE,MACKENZIE ROAD,Apartment,9,CCR,Freehold,Resale,1,1288000,-,904,Strata,06 to 10,1425,Aug-17
7630,NOMU,HANDY ROAD,Apartment,9,CCR,Freehold,Resale,1,2780000,-,1389,Strata,06 to 10,2002,Aug-17
7631,SCOTTS SQUARE,SCOTTS ROAD,Apartment,9,CCR,Freehold,Resale,1,3688000,-,1249,Strata,11 to 15,2954,Aug-17
7632,RV RESIDENCES,RIVER VALLEY ROAD,Condominium,10,CCR,999 yrs lease commencing from 1877,Resale,1,1341060,-,678,Strata,01 to 05,1978,Aug-17
7633,OUE TWIN PEAKS,LEONIE HILL ROAD,Condominium,9,CCR,99 yrs lease commencing from 2010,Resale,1,4590000,-,1604,Strata,26 to 30,2862,Aug-17
7634,THE LOFT,NASSIM HILL,Condominium,10,CCR,99 yrs lease commencing from 1999,Resale,1,2880000,-,2013,Strata,01 to 05,1431,Aug-17
7635,BELLE VUE RESIDENCES,OXLEY WALK,Condominium,9,CCR,Freehold,Resale,1,4030000,-,2110,Strata,01 to 05,1910,Aug-17
7636,MADISON RESIDENCES,BUKIT TIMAH ROAD,Condominium,10,CCR,Freehold,Resale,1,2850000,-,1464,Strata,11 to 15,1947,Aug-17
7637,ROBIN RESIDENCES,ROBIN DRIVE,Condominium,10,CCR,Freehold,Resale,1,3870000,-,1776,Strata,01 to 05,2179,Aug-17
7638,RV RESIDENCES,RIVER VALLEY ROAD,Condominium,10,CCR,999 yrs lease commencing from 1877,Resale,1,1354180,-,678,Strata,01 to 05,1997,Aug-17
7639,RV RESIDENCES,RIVER VALLEY ROAD,Condominium,10,CCR,999 yrs lease commencing from 1877,Resale,1,1336140,-,678,Strata,01 to 05,1970,Aug-17
7640,RESIDENCES @ KILLINEY,KILLINEY ROAD,Apartment,9,CCR,Freehold,Resale,1,2195000,-,1055,Strata,01 to 05,2081,Aug-17
7641,LUSH ON HOLLAND HILL,HOLLAND HILL,Condominium,10,CCR,Freehold,Resale,1,1800000,-,1281,Strata,01 to 05,1405,Aug-17
7642,ORCHARD TOWERS,CLAYMORE DRIVE,Apartment,9,CCR,Freehold,Resale,1,2500000,-,1970,Strata,16 to 20,1269,Aug-17
7643,THE VERMONT ON CAIRNHILL,CAIRNHILL RISE,Apartment,9,CCR,Freehold,Resale,1,3300000,-,1442,Strata,11 to 15,2288,Aug-17
7644,SUITES AT ORCHARD,HANDY ROAD,Apartment,9,CCR,99 yrs lease commencing from 2007,Resale,1,1550000,-,915,Strata,06 to 10,1694,Aug-17
7645,RV RESIDENCES,RIVER VALLEY ROAD,Condominium,10,CCR,999 yrs lease commencing from 1877,Resale,1,1332040,-,678,Strata,01 to 05,1964,Aug-17
7646,RV RESIDENCES,RIVER VALLEY ROAD,Condominium,10,CCR,999 yrs lease commencing from 1877,Resale,1,1374680,-,678,Strata,06 to 10,2027,Aug-17
7647,THE EDGE ON CAIRNHILL,CAIRNHILL ROAD,Condominium,9,CCR,Freehold,Resale,1,7280000,-,5673,Strata,16 to 20,1283,Aug-17
7648,THE LEGEND,BUKIT TIMAH ROAD,Condominium,10,CCR,Freehold,Resale,1,1920000,-,1475,Strata,16 to 20,1302,Aug-17
7649,OUE TWIN PEAKS,LEONIE HILL ROAD,Condominium,9,CCR,99 yrs lease commencing from 2010,Resale,1,4347000,-,1399,Strata,31 to 35,3107,Aug-17
7650,VILLA AZURA,CHERRY AVENUE,Condominium,10,CCR,Freehold,Resale,1,1600000,-,1356,Strata,01 to 05,1180,Aug-17
7651,KERRISDALE,STURDEE ROAD,Condominium,8,RCR,99 yrs lease commencing from 1998,Resale,1,1380000,-,1259,Strata,21 to 25,1096,Aug-17
7652,PARC EMILY,MOUNT EMILY ROAD,Condominium,9,CCR,Freehold,Resale,1,1550000,-,1012,Strata,01 to 05,1532,Aug-17
7653,MARTIN PLACE RESIDENCES,MARTIN PLACE,Condominium,9,CCR,Freehold,Resale,1,2750000,-,1421,Strata,31 to 35,1935,Aug-17
7654,RV RESIDENCES,RIVER VALLEY ROAD,Condominium,10,CCR,999 yrs lease commencing from 1877,Resale,1,1370000,-,678,Strata,06 to 10,2020,Aug-17
7655,RV SUITES,RIVER VALLEY ROAD,Apartment,10,CCR,Freehold,Resale,1,915000,-,538,Strata,01 to 05,1700,Aug-17
7656,LA CRYSTAL,KILLINEY ROAD,Apartment,9,CCR,Freehold,Resale,1,1460000,-,915,Strata,06 to 10,1596,Aug-17
7657,PARC SOPHIA,ADIS ROAD,Apartment,9,CCR,Freehold,Resale,1,870000,-,549,Strata,01 to 05,1585,Aug-17
7658,VISIONCREST,OXLEY RISE,Apartment,9,CCR,Freehold,Resale,1,1833480,-,926,Strata,06 to 10,1981,Aug-17
7659,RV EDGE,SHANGHAI ROAD,Apartment,10,CCR,Freehold,Resale,1,775000,-,420,Strata,06 to 10,1846,Aug-17
7660,WATERLOO VIEW,WATERLOO STREET,Apartment,7,RCR,Freehold,Resale,1,1610000,-,1776,Strata,06 to 10,907,Aug-17
7661,THE COSMOPOLITAN,KIM SENG ROAD,Condominium,9,CCR,Freehold,Resale,1,2170000,-,1141,Strata,11 to 15,1902,Aug-17
7662,D'LEEDON,LEEDON HEIGHTS,Condominium,10,CCR,99 yrs lease commencing from 2010,Resale,1,1720000,-,1119,Strata,11 to 15,1536,Aug-17
7663,RV RESIDENCES,RIVER VALLEY ROAD,Condominium,10,CCR,999 yrs lease commencing from 1877,Resale,1,1490300,-,689,Strata,06 to 10,2163,Aug-17
7664,THE TRIZON,RIDGEWOOD CLOSE,Condominium,10,CCR,Freehold,Resale,1,1880000,-,1195,Strata,16 to 20,1573,Aug-17
7665,RV RESIDENCES,RIVER VALLEY ROAD,Condominium,10,CCR,999 yrs lease commencing from 1877,Resale,1,1345160,-,678,Strata,01 to 05,1984,Aug-17
7666,THE METZ,DEVONSHIRE ROAD,Condominium,9,CCR,Freehold,Resale,1,1380000,-,570,Strata,11 to 15,2419,Aug-17
7667,FONTANA HEIGHTS,MOUNT SINAI RISE,Condominium,10,CCR,Freehold,Resale,1,4900000,-,3455,Strata,21 to 25,1418,Aug-17
7668,PARVIS,HOLLAND HILL,Condominium,10,CCR,Freehold,Resale,1,3850000,-,2013,Strata,11 to 15,1913,Aug-17
7669,SHANGHAI ONE,SHANGHAI ROAD,Apartment,10,CCR,Freehold,Resale,1,1318000,-,883,Strata,11 to 15,1493,Aug-17
7670,THE METZ,DEVONSHIRE ROAD,Condominium,9,CCR,Freehold,Resale,1,1390000,-,570,Strata,11 to 15,2436,Aug-17
7671,PRISTINE HEIGHTS,MERGUI ROAD,Apartment,8,RCR,Freehold,Resale,1,1115000,-,850,Strata,11 to 15,1311,Aug-17
7672,RV EDGE,SHANGHAI ROAD,Apartment,10,CCR,Freehold,Resale,1,775000,-,420,Strata,01 to 05,1846,Aug-17
7673,THE MKZ,MACKENZIE ROAD,Apartment,9,CCR,Freehold,Resale,1,1200000,-,850,Strata,01 to 05,1411,Aug-17
7674,LEEDON RESIDENCE,LEEDON HEIGHTS,Condominium,10,CCR,Freehold,Resale,1,6500000,-,3649,Strata,11 to 15,1781,Aug-17
7675,URBANA,RIVER VALLEY CLOSE,Condominium,9,CCR,Freehold,Resale,1,1900000,-,1012,Strata,31 to 35,1878,Aug-17
7676,CITYLIGHTS,JELLICOE ROAD,Condominium,8,RCR,99 yrs lease commencing from 2004,Resale,1,1018000,-,678,Strata,21 to 25,1501,Aug-17
7677,URBAN LOFTS,RANGOON ROAD,Apartment,8,RCR,Freehold,Resale,1,790000,-,786,Strata,01 to 05,1005,Aug-17
7678,SOUTHBANK,NORTH BRIDGE ROAD,Apartment,7,RCR,99 yrs lease commencing from 2006,Resale,1,940000,-,592,Strata,21 to 25,1588,Aug-17
7679,EURO-ASIA COURT,RIVER VALLEY CLOSE,Apartment,9,CCR,Freehold,Resale,1,2200000,-,1668,Strata,01 to 05,1319,Aug-17
7680,ONE BALMORAL,BALMORAL ROAD,Condominium,10,CCR,Freehold,Resale,1,2171000,-,969,Strata,01 to 05,2241,Aug-17
7681,RV RESIDENCES,RIVER VALLEY ROAD,Condominium,10,CCR,999 yrs lease commencing from 1877,Resale,1,1364000,-,678,Strata,01 to 05,2011,Aug-17
7682,THE SUITES AT CENTRAL,DEVONSHIRE ROAD,Condominium,9,CCR,Freehold,Resale,1,3300000,-,1572,Strata,06 to 10,2100,Aug-17
7683,RV RESIDENCES,RIVER VALLEY ROAD,Condominium,10,CCR,999 yrs lease commencing from 1877,Resale,1,1345000,-,678,Strata,01 to 05,1983,Aug-17
7684,ARDMORE II,ARDMORE PARK,Condominium,10,CCR,Freehold,Resale,1,5150000,-,2024,Strata,16 to 20,2545,Aug-17
7685,ROBIN RESIDENCES,ROBIN DRIVE,Condominium,10,CCR,Freehold,Resale,1,2012670,-,850,Strata,01 to 05,2367,Aug-17
7686,TRIBECA,KIM SENG ROAD,Condominium,9,CCR,Freehold,Resale,1,2480000,-,1378,Strata,16 to 20,1800,Aug-17
7687,SPRING GROVE,GRANGE ROAD,Condominium,10,CCR,99 yrs lease commencing from 1991,Resale,1,1380000,-,1012,Strata,06 to 10,1364,Aug-17
7688,KERRISDALE,STURDEE ROAD,Condominium,8,RCR,99 yrs lease commencing from 1998,Resale,1,1370000,-,1399,Strata,01 to 05,979,Aug-17
7689,THE TRILLIUM,KIM SENG ROAD,Condominium,9,CCR,Freehold,Resale,1,3700000,-,1798,Strata,26 to 30,2058,Aug-17
7690,STARLIGHT SUITES,RIVER VALLEY CLOSE,Apartment,9,CCR,Freehold,Resale,1,1550000,-,850,Strata,11 to 15,1823,Aug-17
7691,CONCOURSE SKYLINE,BEACH ROAD,Apartment,7,RCR,99 yrs lease commencing from 2008,Resale,1,2830000,-,1346,Strata,16 to 20,2103,Aug-17
7692,THE ABODE AT DEVONSHIRE,DEVONSHIRE ROAD,Apartment,9,CCR,Freehold,Resale,1,2000000,-,1119,Strata,01 to 05,1787,Aug-17
7693,THE PIER AT ROBERTSON,MOHAMED SULTAN ROAD,Apartment,9,CCR,Freehold,Resale,1,1925000,-,1109,Strata,06 to 10,1736,Aug-17
7694,ROBERTSON 100,ROBERTSON QUAY,Apartment,9,CCR,Freehold,Resale,1,1638000,-,936,Strata,01 to 05,1749,Aug-17
7695,SUITES 123,RANGOON ROAD,Apartment,8,RCR,Freehold,Resale,1,735000,-,581,Strata,01 to 05,1265,Aug-17
7696,RV RESIDENCES,RIVER VALLEY ROAD,Condominium,10,CCR,999 yrs lease commencing from 1877,Resale,1,1450000,-,678,Strata,01 to 05,2138,Aug-17
7697,VALLEY PARK,RIVER VALLEY ROAD,Condominium,10,CCR,999 yrs lease commencing from 1877,Resale,1,1850000,-,1216,Strata,16 to 20,1521,Aug-17
7698,CITY SQUARE RESIDENCES,KITCHENER LINK,Condominium,8,RCR,Freehold,Resale,1,2125000,-,1518,Strata,06 to 10,1400,Aug-17
7699,RV RESIDENCES,RIVER VALLEY ROAD,Condominium,10,CCR,999 yrs lease commencing from 1877,Resale,1,1800000,-,861,Strata,01 to 05,2090,Aug-17
7700,GALLOP GREEN,WOOLLERTON PARK,Condominium,10,CCR,Freehold,Resale,1,7460750,-,4349,Strata,01 to 05,1716,Aug-17
7701,THE COSMOPOLITAN,KIM SENG ROAD,Condominium,9,CCR,Freehold,Resale,1,3100000,-,1399,Strata,31 to 35,2215,Aug-17
7702,WILKIE STUDIO,WILKIE ROAD,Apartment,9,CCR,Freehold,Resale,1,1340000,-,872,Strata,01 to 05,1537,Aug-17
7703,PARC SOPHIA,ADIS ROAD,Apartment,9,CCR,Freehold,Resale,1,860000,-,474,Strata,01 to 05,1816,Aug-17
7704,LUCKY PLAZA,ORCHARD ROAD,Apartment,9,CCR,Freehold,Resale,1,1550000,-,829,Strata,11 to 15,1870,Aug-17
7705,LOFT@HOLLAND,HOLLAND ROAD,Apartment,10,CCR,Freehold,Resale,1,770000,-,366,Strata,01 to 05,2104,Aug-17
7706,THE LIGHT @ CAIRNHILL,CAIRNHILL CIRCLE,Condominium,9,CCR,Freehold,Resale,1,3250000,-,1690,Strata,11 to 15,1923,Aug-17
7707,GRAMERCY PARK,GRANGE ROAD,Condominium,10,CCR,Freehold,Resale,1,7263200,-,2691,Strata,06 to 10,2699,Aug-17
7708,THE TRESOR,DUCHESS ROAD,Condominium,10,CCR,999 yrs lease commencing from 1875,Resale,1,2480000,-,1593,Strata,01 to 05,1557,Aug-17
7709,D'LEEDON,LEEDON HEIGHTS,Condominium,10,CCR,99 yrs lease commencing from 2010,Resale,1,6800000,-,5038,Strata,31 to 35,1350,Aug-17
7710,MERA SPRINGS,CARLISLE ROAD,Condominium,8,RCR,Freehold,Resale,1,1790000,-,1292,Strata,11 to 15,1386,Aug-17
7711,D'LEEDON,LEEDON HEIGHTS,Condominium,10,CCR,99 yrs lease commencing from 2010,Resale,1,2280000,-,1453,Strata,16 to 20,1569,Aug-17
7712,PINEWOOD GARDENS,BALMORAL PARK,Condominium,10,CCR,Freehold,Resale,1,2680000,-,1959,Strata,01 to 05,1368,Aug-17
7713,VALLEY PARK,RIVER VALLEY ROAD,Condominium,10,CCR,999 yrs lease commencing from 1877,Resale,1,1300000,-,861,Strata,11 to 15,1510,Aug-17
7714,THE SUITES AT CENTRAL,DEVONSHIRE ROAD,Condominium,9,CCR,Freehold,Resale,1,5500000,-,2852,Strata,21 to 25,1928,Aug-17
7715,SOHO 188,RACE COURSE ROAD,Apartment,8,RCR,Freehold,Resale,1,650000,-,452,Strata,01 to 05,1438,Aug-17
7716,SYLVAN LODGE,HOLLAND ROAD,Apartment,10,CCR,Freehold,Resale,1,1950000,-,1658,Strata,01 to 05,1176,Aug-17
7717,ONE BALMORAL,BALMORAL ROAD,Condominium,10,CCR,Freehold,Resale,1,4600000,-,2293,Strata,11 to 15,2006,Aug-17
7718,CAIRNHILL CREST,CAIRNHILL CIRCLE,Condominium,9,CCR,Freehold,Resale,1,3200000,-,1733,Strata,01 to 05,1847,Aug-17
7719,CLUNY PARK RESIDENCE,CLUNY PARK ROAD,Condominium,10,CCR,Freehold,Resale,1,2810000,-,1216,Strata,01 to 05,2310,Aug-17
7720,VERDURE,HOLLAND ROAD,Condominium,10,CCR,Freehold,Resale,1,2500000,-,1421,Strata,01 to 05,1760,Aug-17
7721,ORCHARD TOWERS,CLAYMORE DRIVE,Apartment,9,CCR,Freehold,Resale,1,2500000,-,1970,Strata,16 to 20,1269,Aug-17
7722,VOGX,DORSET ROAD,Apartment,8,RCR,Freehold,Resale,1,980000,-,883,Strata,01 to 05,1110,Aug-17
7723,LEEDON RESIDENCE,LEEDON HEIGHTS,Condominium,10,CCR,Freehold,Resale,1,6150000,-,3649,Strata,11 to 15,1685,Aug-17
7724,PALM SPRING,EWE BOON ROAD,Condominium,10,CCR,Freehold,Resale,1,1500000,-,947,Strata,01 to 05,1584,Aug-17
7725,LEEDON RESIDENCE,LEEDON HEIGHTS,Condominium,10,CCR,Freehold,Resale,1,6280000,-,3617,Strata,11 to 15,1736,Aug-17
7726,DUCHESS CREST,DUCHESS AVENUE,Condominium,10,CCR,99 yrs lease commencing from 1995,Resale,1,1770000,-,1378,Strata,01 to 05,1285,Aug-17
7727,RIVERGATE,ROBERTSON QUAY,Apartment,9,CCR,Freehold,Resale,1,2438000,-,1044,Strata,01 to 05,2335,Aug-17
7728,SUITES AT ORCHARD,HANDY ROAD,Apartment,9,CCR,99 yrs lease commencing from 2007,Resale,1,1360000,-,840,Strata,06 to 10,1620,Aug-17
7729,WATERMARK ROBERTSON QUAY,RODYK STREET,Apartment,9,CCR,Freehold,Resale,1,1650000,-,904,Strata,06 to 10,1825,Aug-17
7730,VENTUNO BALMORAL,BALMORAL ROAD,Apartment,10,CCR,Freehold,Resale,1,1969500,-,1313,Strata,06 to 10,1500,Aug-17
7731,DRAYCOTT EIGHT,DRAYCOTT PARK,Condominium,10,CCR,99 yrs lease commencing from 1997,Resale,1,2260000,-,1173,Strata,01 to 05,1926,Aug-17
7732,VALLEY PARK,RIVER VALLEY ROAD,Condominium,10,CCR,999 yrs lease commencing from 1877,Resale,1,1210000,-,818,Strata,06 to 10,1479,Aug-17
7733,ONE JERVOIS,JERVOIS CLOSE,Condominium,10,CCR,Freehold,Resale,1,1650000,-,1066,Strata,01 to 05,1548,Aug-17
7734,NATHAN SUITES,NATHAN ROAD,Condominium,10,CCR,Freehold,Resale,1,3500000,-,1808,Strata,11 to 15,1935,Aug-17
7735,ASTRIDVILLE,JALAN AMPANG,Condominium,10,CCR,Freehold,Resale,1,2700000,-,2217,Strata,-,1218,Aug-17
7736,CAIRNHILL ASTORIA,CAIRNHILL RISE,Apartment,9,CCR,Freehold,Resale,1,4800000,-,3692,Strata,11 to 15,1300,Aug-17
7737,STARLIGHT SUITES,RIVER VALLEY CLOSE,Apartment,9,CCR,Freehold,Resale,1,1514000,-,775,Strata,06 to 10,1954,Aug-17
7738,1919,SOPHIA ROAD,Apartment,9,CCR,Freehold,Resale,1,1190000,-,560,Strata,01 to 05,2126,Aug-17
7739,THE SIXTH AVENUE RESIDENCES,SIXTH AVENUE,Condominium,10,CCR,Freehold,Resale,1,2100000,-,1356,Strata,01 to 05,1548,Aug-17
7740,MON JERVOIS,JERVOIS ROAD,Condominium,10,CCR,99 yrs lease commencing from 2012,Resale,1,2141695,-,1001,Strata,01 to 05,2139,Aug-17
7741,CONDOMINIUM DEVELOPMENT,HOLLAND ROAD,Condominium,10,CCR,Freehold,Resale,1,1400000,-,1098,Strata,01 to 05,1275,Aug-17
7742,RESIDENTIAL APARTMENTS,BEATTY ROAD,Apartment,8,RCR,Freehold,Resale,1,1130000,-,1442,Strata,01 to 05,783,Aug-17
7743,KING'S ARCADE,BUKIT TIMAH ROAD,Apartment,10,CCR,Freehold,Resale,1,1313000,-,1302,Strata,01 to 05,1008,Aug-17
