S/N,Project Name,Street Name,Type,Postal District,Market Segment,Tenure,Type of Sale,No. of Units,Price ($),Nett Price ($),Area (Sqft),Type of Area,Floor Level,Unit Price ($psf),Date of Sale
3643,GUILIN VIEW,BUKIT BATOK STREET 52,Condominium,23,OCR,99 yrs lease commencing from 1996,Resale,1,1420000,-,1572,Strata,01 to 05,904,Jul-19
3644,PARC VISTA,CORPORATION ROAD,Condominium,22,OCR,99 yrs lease commencing from 1995,Resale,1,1085000,-,1259,Strata,06 to 10,862,Jul-19
3645,HILLVIEW PARK,HILLVIEW AVENUE,Condominium,23,OCR,Freehold,Resale,1,950000,-,807,Strata,01 to 05,1177,Jul-19
3646,HILLVIEW PARK,HILLVIEW AVENUE,Condominium,23,OCR,Freehold,Resale,1,970000,-,883,Strata,01 to 05,1099,Jul-19
3647,CASPIAN,LAKESIDE DRIVE,Condominium,22,OCR,99 yrs lease commencing from 2008,Resale,1,1850000,-,1776,Strata,16 to 20,1042,Jul-19
3648,PARK NATURA,BUKIT BATOK EAST AVENUE 6,Condominium,23,RCR,Freehold,Resale,1,2228000,-,2034,Strata,01 to 05,1095,Jul-19
3649,HILLVIEW GREEN,HUME AVENUE,Condominium,21,OCR,999 yrs lease commencing from 1883,Resale,1,1580000,-,1582,Strata,01 to 05,999,Jul-19
3650,PARC OASIS,JURONG EAST AVENUE 1,Condominium,22,OCR,99 yrs lease commencing from 1991,Resale,1,1450000,-,1507,Strata,11 to 15,962,Jul-19
3651,WOODHAVEN,WOODGROVE AVENUE,Condominium,25,OCR,99 yrs lease commencing from 2011,Resale,1,905000,-,850,Strata,01 to 05,1064,Jul-19
3652,HILLVIEW APARTMENTS,HILLVIEW AVENUE,Apartment,23,OCR,Freehold,Resale,1,1150000,-,1302,Strata,06 to 10,883,Jul-19
3653,THE WOODGROVE,WOODGROVE DRIVE,Apartment,25,OCR,99 yrs lease commencing from 1996,Resale,1,623000,-,872,Strata,06 to 10,715,Jul-19
3654,HILLVIEW REGENCY,BUKIT BATOK EAST AVENUE 2,Condominium,23,OCR,99 yrs lease commencing from 2000,Resale,1,775000,-,904,Strata,06 to 10,857,Jul-19
3655,MAPLE WOODS,BUKIT TIMAH ROAD,Condominium,21,RCR,Freehold,Resale,1,2150000,-,1378,Strata,01 to 05,1560,Jul-19
3656,HILLVIEW REGENCY,BUKIT BATOK EAST AVENUE 2,Condominium,23,OCR,99 yrs lease commencing from 2000,Resale,1,1100000,-,1195,Strata,21 to 25,921,Jul-19
3657,HAZEL PARK CONDOMINIUM,HAZEL PARK TERRACE,Condominium,23,OCR,999 yrs lease commencing from 1882,Resale,1,2650000,-,2680,Strata,16 to 20,989,Jul-19
3658,THE HILLIER,HILLVIEW RISE,Apartment,23,OCR,99 yrs lease commencing from 2011,Resale,1,1115000,-,818,Strata,06 to 10,1363,Jul-19
3659,PHOENIX HEIGHTS,PHOENIX ROAD,Apartment,23,OCR,99 yrs lease commencing from 1969,Resale,36,42600000,-,34746,Strata,01 to 05,1226,Jul-19
3660,HILLVIEW REGENCY,BUKIT BATOK EAST AVENUE 2,Condominium,23,OCR,99 yrs lease commencing from 2000,Resale,1,948000,-,1109,Strata,11 to 15,855,Jul-19
3661,CASTLE GREEN,YIO CHU KANG ROAD,Condominium,26,OCR,99 yrs lease commencing from 1993,Resale,1,840000,-,947,Strata,06 to 10,887,Jul-19
3662,ASTOR GREEN,PINE GROVE,Condominium,21,RCR,99 yrs lease commencing from 1991,Resale,1,1650000,-,1378,Strata,11 to 15,1198,Jul-19
3663,HILLVIEW GREEN,HUME AVENUE,Condominium,21,OCR,999 yrs lease commencing from 1883,Resale,1,1150000,-,1001,Strata,01 to 05,1149,Jul-19
3664,HILLVIEW REGENCY,BUKIT BATOK EAST AVENUE 2,Condominium,23,OCR,99 yrs lease commencing from 2000,Resale,1,948000,-,1109,Strata,11 to 15,855,Jul-19
3665,GLENDALE PARK,HILLVIEW AVENUE,Condominium,23,OCR,Freehold,Resale,1,1590000,-,1249,Strata,06 to 10,1273,Jul-19
3666,MEADOWS @ PEIRCE,UPPER THOMSON ROAD,Condominium,26,OCR,Freehold,Resale,1,1880000,-,1776,Strata,01 to 05,1059,Jul-19
3667,HUME PARK II,HUME AVENUE,Condominium,21,OCR,Freehold,Resale,1,1170000,-,1001,Strata,06 to 10,1169,Jul-19
3668,MONTROSA,HILLVIEW AVENUE,Condominium,23,OCR,999 yrs lease commencing from 1885,Resale,1,1060000,-,1173,Strata,01 to 05,903,Jul-19
3669,CASHEW HEIGHTS CONDOMINIUM,CASHEW ROAD,Condominium,23,OCR,999 yrs lease commencing from 1882,Resale,1,1950000,-,1647,Strata,11 to 15,1184,Jul-19
3670,THE JADE,BUKIT BATOK CENTRAL LINK,Condominium,23,OCR,99 yrs lease commencing from 2001,Resale,1,1085000,-,1012,Strata,11 to 15,1072,Jul-19
3671,MI CASA,CHOA CHU KANG AVENUE 3,Condominium,23,OCR,99 yrs lease commencing from 2008,Resale,1,1190000,-,1259,Strata,16 to 20,945,Jul-19
3672,PARC OASIS,JURONG EAST AVENUE 1,Condominium,22,OCR,99 yrs lease commencing from 1991,Resale,1,1130000,-,1227,Strata,06 to 10,921,Jul-19
3673,PARC VISTA,CORPORATION ROAD,Condominium,22,OCR,99 yrs lease commencing from 1995,Resale,1,1050000,-,1259,Strata,06 to 10,834,Jul-19
3674,CASHEW HEIGHTS CONDOMINIUM,CASHEW ROAD,Condominium,23,OCR,999 yrs lease commencing from 1882,Resale,1,1850000,-,1647,Strata,01 to 05,1123,Jul-19
3675,WOODGROVE CONDOMINIUM,WOODGROVE DRIVE,Condominium,25,OCR,99 yrs lease commencing from 1997,Resale,1,1438000,-,2153,Strata,01 to 05,668,Jul-19
3676,HILLBROOKS,HILLVIEW AVENUE,Condominium,23,OCR,Freehold,Resale,1,850000,-,829,Strata,06 to 10,1026,Jul-19
3677,THE CALROSE,YIO CHU KANG ROAD,Condominium,26,OCR,Freehold,Resale,1,1643000,-,1259,Strata,01 to 05,1305,Jul-19
3678,THE LAKESHORE,JURONG WEST STREET 41,Condominium,22,OCR,99 yrs lease commencing from 2002,Resale,1,1218888,-,1109,Strata,11 to 15,1099,Jul-19
3679,CHANTILLY RISE,HILLVIEW AVENUE,Condominium,23,OCR,Freehold,Resale,1,1345000,-,1270,Strata,06 to 10,1059,Jul-19
3680,THE NEXUS,BUKIT TIMAH ROAD,Condominium,21,RCR,Freehold,Resale,1,2595000,-,1485,Strata,01 to 05,1747,Jul-19
3681,IVORY HEIGHTS,JURONG EAST STREET 13,Condominium,22,OCR,100 yrs lease commencing from 1986,Resale,1,1453888,-,1701,Strata,06 to 10,855,Jul-19
3682,WOODGROVE CONDOMINIUM,WOODGROVE DRIVE,Condominium,25,OCR,99 yrs lease commencing from 1997,Resale,1,868000,-,1238,Strata,01 to 05,701,Jul-19
3683,ROSEWOOD,ROSEWOOD DRIVE,Condominium,25,OCR,99 yrs lease commencing from 2000,Resale,1,860000,-,1173,Strata,11 to 15,733,Jul-19
3684,HILLVIEW REGENCY,BUKIT BATOK EAST AVENUE 2,Condominium,23,OCR,99 yrs lease commencing from 2000,Resale,1,790000,-,904,Strata,06 to 10,874,Jul-19
3685,PARKVIEW APARTMENTS,BUKIT BATOK STREET 25,Apartment,23,OCR,99 yrs lease commencing from 1994,Resale,1,850000,-,1141,Strata,06 to 10,745,Jul-19
3686,HUME PARK I,HUME AVENUE,Condominium,21,OCR,Freehold,Resale,1,1520000,-,1346,Strata,01 to 05,1130,Jul-19
3687,ROSEWOOD SUITES,ROSEWOOD DRIVE,Condominium,25,OCR,99 yrs lease commencing from 2008,Resale,1,1080000,-,1981,Strata,01 to 05,545,Jul-19
3688,FOREST HILLS CONDOMINIUM,TRANSIT ROAD,Condominium,26,OCR,99 yrs lease commencing from 2000,Resale,1,940000,-,1227,Strata,01 to 05,766,Jul-19
3689,THE MAYFAIR,JURONG EAST STREET 32,Condominium,22,OCR,99 yrs lease commencing from 1996,Resale,1,1040000,-,1163,Strata,06 to 10,895,Jul-19
3690,THE RAINTREE,BUKIT DRIVE,Condominium,21,OCR,99 yrs lease commencing from 2003,Resale,1,1540000,-,1389,Strata,01 to 05,1109,Jul-19
3691,THE MAYFAIR,JURONG EAST STREET 32,Condominium,22,OCR,99 yrs lease commencing from 1996,Resale,1,908000,-,947,Strata,11 to 15,959,Jul-19
3692,PARC VISTA,CORPORATION ROAD,Condominium,22,OCR,99 yrs lease commencing from 1995,Resale,1,1005000,-,1302,Strata,06 to 10,772,Jul-19
3693,MAPLE WOODS,BUKIT TIMAH ROAD,Condominium,21,RCR,Freehold,Resale,1,1480000,-,915,Strata,06 to 10,1618,Jul-19
3694,LE WOOD,HINDHEDE DRIVE,Condominium,21,OCR,99 yrs lease commencing from 1999,Resale,1,1090000,-,1141,Strata,01 to 05,955,Jul-19
3695,PARC PALAIS,HUME AVENUE,Condominium,21,OCR,Freehold,Resale,1,1910000,-,1604,Strata,06 to 10,1191,Jul-19
3696,THE NEXUS,BUKIT TIMAH ROAD,Condominium,21,RCR,Freehold,Resale,1,1580000,-,947,Strata,06 to 10,1668,Jul-19
3697,THE HILLFORD,JALAN JURONG KECHIL,Apartment,21,RCR,60 yrs lease commencing from 2013,Resale,1,599000,-,506,Strata,06 to 10,1184,Jul-19
3698,THE WARREN,CHOA CHU KANG LOOP,Condominium,23,OCR,99 yrs lease commencing from 2001,Resale,1,1088888,-,1389,Strata,01 to 05,784,Jul-19
3699,THE HILLFORD,JALAN JURONG KECHIL,Apartment,21,RCR,60 yrs lease commencing from 2013,Resale,1,485000,-,398,Strata,01 to 05,1218,Jul-19
3700,SPRINGDALE CONDOMINIUM,HINDHEDE WALK,Condominium,21,OCR,999 yrs lease commencing from 1877,Resale,1,1090000,-,926,Strata,06 to 10,1177,Jul-19
3701,SUITES DE LAUREL,JALAN ANAK BUKIT,Apartment,21,RCR,999 yrs lease commencing from 1884,Resale,1,826000,-,560,Strata,01 to 05,1476,Jul-19
3702,BEAUTY WORLD CENTRE,UPPER BUKIT TIMAH ROAD,Apartment,21,RCR,99 yrs lease commencing from 1979,Resale,1,1500000,-,1873,Strata,21 to 25,801,Jul-19
3703,THE BEVERLY,TOH TUCK ROAD,Apartment,21,RCR,Freehold,Resale,1,1530000,-,1152,Strata,01 to 05,1328,Jul-19
3704,THE AMSTON,HILLVIEW AVENUE,Apartment,23,OCR,999 yrs lease commencing from 1885,Resale,1,1350000,-,1292,Strata,06 to 10,1045,Jul-19
3705,HAZEL PARK CONDOMINIUM,HAZEL PARK TERRACE,Condominium,23,OCR,999 yrs lease commencing from 1882,Resale,1,1560000,-,1346,Strata,11 to 15,1159,Jul-19
3706,HILLVIEW HEIGHTS,HILLVIEW AVENUE,Condominium,23,OCR,Freehold,Resale,1,1370000,-,980,Strata,06 to 10,1399,Jul-19
3707,PARC ROSEWOOD,ROSEWOOD DRIVE,Condominium,25,OCR,99 yrs lease commencing from 2011,Resale,1,830000,-,829,Strata,01 to 05,1001,Jul-19
3708,NORTHVALE,CHOA CHU KANG LOOP,Apartment,23,OCR,99 yrs lease commencing from 1995,Resale,1,975000,-,1270,Strata,06 to 10,768,Jul-19
3709,GLENDALE PARK,HILLVIEW AVENUE,Condominium,23,OCR,Freehold,Resale,1,1700000,-,1410,Strata,06 to 10,1206,Jul-19
3710,THE DAIRY FARM,DAIRY FARM ROAD,Condominium,23,OCR,Freehold,Resale,1,2350000,-,2131,Strata,01 to 05,1103,Jul-19
3711,SIGNATURE PARK,TOH TUCK ROAD,Condominium,21,RCR,Freehold,Resale,1,1700000,-,1410,Strata,01 to 05,1206,Jul-19
3712,WOODGROVE CONDOMINIUM,WOODGROVE DRIVE,Condominium,25,OCR,99 yrs lease commencing from 1997,Resale,1,800000,-,1238,Strata,01 to 05,646,Jul-19
3713,TREE HOUSE,CHESTNUT AVENUE,Condominium,23,OCR,99 yrs lease commencing from 2009,Resale,1,1520000,-,1410,Strata,06 to 10,1078,Jul-19
3714,THE CASCADIA,BUKIT TIMAH ROAD,Condominium,21,RCR,Freehold,Resale,1,2020000,-,1238,Strata,01 to 05,1632,Jul-19
3715,CASTLE GREEN,YIO CHU KANG ROAD,Condominium,26,OCR,99 yrs lease commencing from 1993,Resale,1,828000,-,947,Strata,06 to 10,874,Jul-19
3716,LAKESIDE TOWER,YUAN CHING ROAD,Apartment,22,OCR,99 yrs lease commencing from 1975,Resale,1,1020000,-,1981,Strata,01 to 05,515,Jul-19
3717,GUILIN VIEW,BUKIT BATOK STREET 52,Condominium,23,OCR,99 yrs lease commencing from 1996,Resale,1,1480000,-,1701,Strata,06 to 10,870,Jul-19
3718,HILLVIEW REGENCY,BUKIT BATOK EAST AVENUE 2,Condominium,23,OCR,99 yrs lease commencing from 2000,Resale,1,850000,-,969,Strata,06 to 10,877,Jul-19
3719,SIGNATURE PARK,TOH TUCK ROAD,Condominium,21,RCR,Freehold,Resale,1,1850000,-,1421,Strata,06 to 10,1302,Jul-19
3720,ROSEWOOD,ROSEWOOD DRIVE,Condominium,25,OCR,99 yrs lease commencing from 2000,Resale,1,1050000,-,1475,Strata,01 to 05,712,Jul-19
3721,MI CASA,CHOA CHU KANG AVENUE 3,Condominium,23,OCR,99 yrs lease commencing from 2008,Resale,1,1210000,-,1259,Strata,16 to 20,961,Jul-19
3722,ROSEWOOD SUITES,ROSEWOOD DRIVE,Condominium,25,OCR,99 yrs lease commencing from 2008,Resale,1,949000,-,1259,Strata,01 to 05,754,Jul-19
3723,GARDENVISTA,DUNEARN ROAD,Condominium,21,RCR,99 yrs lease commencing from 1999,Resale,1,1400000,-,1087,Strata,01 to 05,1288,Jul-19
3724,THE SKYWOODS,DAIRY FARM HEIGHTS,Condominium,23,OCR,99 yrs lease commencing from 2012,Resale,1,930000,-,710,Strata,06 to 10,1309,Jul-19
3725,THE CENTRIS,JURONG WEST CENTRAL 3,Apartment,22,OCR,99 yrs lease commencing from 2006,Resale,1,1230000,-,1066,Strata,11 to 15,1154,Jul-19
3726,CASPIAN,LAKESIDE DRIVE,Condominium,22,OCR,99 yrs lease commencing from 2008,Resale,1,1400000,-,1238,Strata,11 to 15,1131,Jul-19
3727,WOODGROVE CONDOMINIUM,WOODGROVE DRIVE,Condominium,25,OCR,99 yrs lease commencing from 1997,Resale,1,1050000,-,1625,Strata,01 to 05,646,Jul-19
3728,THE LAKEFRONT RESIDENCES,LAKESIDE DRIVE,Condominium,22,OCR,99 yrs lease commencing from 2010,Resale,1,1350000,-,1001,Strata,11 to 15,1349,Jul-19
3729,CASHEW HEIGHTS CONDOMINIUM,CASHEW ROAD,Condominium,23,OCR,999 yrs lease commencing from 1882,Resale,1,1948000,-,1658,Strata,16 to 20,1175,Jul-19
3730,THE WARREN,CHOA CHU KANG LOOP,Condominium,23,OCR,99 yrs lease commencing from 2001,Resale,1,1050000,-,1238,Strata,06 to 10,848,Jul-19
3731,THE PETALS,HILLVIEW AVENUE,Condominium,23,OCR,Freehold,Resale,1,1270000,-,1119,Strata,06 to 10,1134,Jul-19
3732,CHARISMA VIEW,JALAN JURONG KECHIL,Apartment,21,RCR,Freehold,Resale,1,2150000,-,2034,Strata,06 to 10,1057,Jul-19
3733,HUME PARK II,HUME AVENUE,Condominium,21,OCR,Freehold,Resale,1,1780000,-,1485,Strata,06 to 10,1198,Jul-19
3734,PALM GARDENS,HONG SAN WALK,Condominium,23,OCR,99 yrs lease commencing from 1996,Resale,1,716000,-,958,Strata,01 to 05,747,Jul-19
3735,CAVENDISH PARK,PINE GROVE,Condominium,21,RCR,99 yrs lease commencing from 1991,Resale,1,1550000,-,1313,Strata,06 to 10,1180,Jul-19
3736,HILLVIEW RESIDENCE,HILLVIEW AVENUE,Condominium,23,OCR,999 yrs lease commencing from 1885,Resale,1,1330000,-,1249,Strata,01 to 05,1065,Jul-19
3737,SIGNATURE PARK,TOH TUCK ROAD,Condominium,21,RCR,Freehold,Resale,1,1680000,-,1421,Strata,01 to 05,1182,Jul-19
3738,HILLBROOKS,HILLVIEW AVENUE,Condominium,23,OCR,Freehold,Resale,1,1100000,-,1130,Strata,01 to 05,973,Jul-19
3739,MONTROSA,HILLVIEW AVENUE,Condominium,23,OCR,999 yrs lease commencing from 1885,Resale,1,1288000,-,1389,Strata,01 to 05,928,Jul-19
3740,HAZEL PARK CONDOMINIUM,HAZEL PARK TERRACE,Condominium,23,OCR,999 yrs lease commencing from 1882,Resale,1,1420000,-,1324,Strata,01 to 05,1073,Jul-19
3741,CAVENDISH PARK,PINE GROVE,Condominium,21,RCR,99 yrs lease commencing from 1991,Resale,1,1230000,-,1292,Strata,01 to 05,952,Jul-19
3742,HILLVIEW GREEN,HUME AVENUE,Condominium,21,OCR,999 yrs lease commencing from 1883,Resale,1,1620000,-,1582,Strata,06 to 10,1024,Jul-19
3743,SHERWOOD CONDOMINIUM,JALAN JURONG KECHIL,Condominium,21,RCR,Freehold,Resale,1,973000,-,904,Strata,06 to 10,1076,Jul-19
3744,TREE HOUSE,CHESTNUT AVENUE,Condominium,23,OCR,99 yrs lease commencing from 2009,Resale,1,1340000,-,1152,Strata,16 to 20,1163,Jul-19
3745,CASABLANCA,ROSEWOOD DRIVE,Condominium,25,OCR,99 yrs lease commencing from 2001,Resale,1,860000,-,1130,Strata,01 to 05,761,Jul-19
3746,THE LINEAR,UPPER BUKIT TIMAH ROAD,Apartment,23,OCR,999 yrs lease commencing from 1876,Resale,1,1203888,-,1324,Strata,01 to 05,909,Jul-19
3747,THE JADE,BUKIT BATOK CENTRAL LINK,Condominium,23,OCR,99 yrs lease commencing from 2001,Resale,1,1370000,-,1346,Strata,06 to 10,1018,Jul-19
3748,1 KING ALBERT PARK,KING ALBERT PARK,Condominium,21,RCR,Freehold,Resale,1,2180000,-,1421,Strata,06 to 10,1534,Jul-19
3749,PARC OASIS,JURONG EAST AVENUE 1,Condominium,22,OCR,99 yrs lease commencing from 1991,Resale,1,1292000,-,1389,Strata,06 to 10,930,Jul-19
3750,BULLION PARK,LENTOR LOOP,Condominium,26,OCR,Freehold,Resale,1,1360000,-,1238,Strata,06 to 10,1099,Jun-19
3751,THE MADEIRA,BUKIT BATOK STREET 31,Condominium,23,OCR,99 yrs lease commencing from 2000,Resale,1,880000,-,936,Strata,06 to 10,940,Jun-19
3752,HIGHGATE,TOH TUCK ROAD,Condominium,21,RCR,Freehold,Resale,1,1890000,-,1593,Strata,01 to 05,1186,Jun-19
3753,SYMPHONY HEIGHTS,HUME AVENUE,Condominium,21,OCR,Freehold,Resale,1,2200000,-,1798,Strata,01 to 05,1224,Jun-19
3754,WOODHAVEN,WOODGROVE AVENUE,Condominium,25,OCR,99 yrs lease commencing from 2011,Resale,1,630000,-,592,Strata,01 to 05,1064,Jun-19
3755,THE HILLFORD,JALAN JURONG KECHIL,Apartment,21,RCR,60 yrs lease commencing from 2013,Resale,1,490000,-,398,Strata,06 to 10,1230,Jun-19
3756,PARC VISTA,CORPORATION ROAD,Condominium,22,OCR,99 yrs lease commencing from 1995,Resale,1,903000,-,1055,Strata,01 to 05,856,Jun-19
3757,SIGNATURE PARK,TOH TUCK ROAD,Condominium,21,RCR,Freehold,Resale,1,1810000,-,1410,Strata,01 to 05,1284,Jun-19
3758,PARC PALAIS,HUME AVENUE,Condominium,21,OCR,Freehold,Resale,1,1950000,-,1604,Strata,06 to 10,1216,Jun-19
3759,HAZEL PARK CONDOMINIUM,HAZEL PARK TERRACE,Condominium,23,OCR,999 yrs lease commencing from 1882,Resale,1,1560000,-,1378,Strata,06 to 10,1132,Jun-19
3760,GARDENVISTA,DUNEARN ROAD,Condominium,21,RCR,99 yrs lease commencing from 1999,Resale,1,1620000,-,1163,Strata,06 to 10,1394,Jun-19
3761,BULLION PARK,LENTOR LOOP,Condominium,26,OCR,Freehold,Resale,1,890000,-,807,Strata,06 to 10,1102,Jun-19
3762,SIGNATURE PARK,TOH TUCK ROAD,Condominium,21,RCR,Freehold,Resale,1,1230000,-,1044,Strata,01 to 05,1178,Jun-19
3763,FREESIA WOODS,SUNSET WAY,Condominium,21,OCR,Freehold,Resale,1,2000000,-,1421,Strata,01 to 05,1408,Jun-19
3764,TERRENE AT BUKIT TIMAH,JALAN JURONG KECHIL,Condominium,21,RCR,999 yrs lease commencing from 1885,Resale,1,2300000,-,1894,Strata,01 to 05,1214,Jun-19
3765,PARC PALAIS,HUME AVENUE,Condominium,21,OCR,Freehold,Resale,1,1750000,-,1485,Strata,01 to 05,1178,Jun-19
3766,MI CASA,CHOA CHU KANG AVENUE 3,Condominium,23,OCR,99 yrs lease commencing from 2008,Resale,1,1100000,-,1249,Strata,01 to 05,881,Jun-19
3767,MEADOWLODGE,CHUN TIN ROAD,Condominium,21,RCR,99 yrs lease commencing from 1997,Resale,1,1550000,-,1206,Strata,01 to 05,1286,Jun-19
3768,TOH YI COURT,TOH YI DRIVE,Condominium,21,RCR,Freehold,Resale,1,2225000,-,2390,Strata,-,931,Jun-19
3769,NICON GARDENS,CHOA CHU KANG ROAD,Condominium,23,OCR,99 yrs lease commencing from 1981,Resale,1,1230000,-,2013,Strata,-,611,Jun-19
3770,WOODHAVEN,WOODGROVE AVENUE,Condominium,25,OCR,99 yrs lease commencing from 2011,Resale,1,630000,-,592,Strata,01 to 05,1064,Jun-19
3771,CLEMENTI PARK,SUNSET WAY,Condominium,21,OCR,Freehold,Resale,1,2280000,-,1959,Strata,01 to 05,1164,Jun-19
3772,CLEMENTI PARK,SUNSET WAY,Condominium,21,OCR,Freehold,Resale,1,2800000,-,2325,Strata,01 to 05,1204,Jun-19
3773,PARC PALAIS,HUME AVENUE,Condominium,21,OCR,Freehold,Resale,1,1080000,-,969,Strata,01 to 05,1115,Jun-19
3774,THE MADEIRA,BUKIT BATOK STREET 31,Condominium,23,OCR,99 yrs lease commencing from 2000,Resale,1,2100000,-,2659,Strata,26 to 30,790,Jun-19
3775,PARC ROSEWOOD,ROSEWOOD DRIVE,Condominium,25,OCR,99 yrs lease commencing from 2011,Resale,1,1180000,-,1765,Strata,01 to 05,668,Jun-19
3776,THE MADEIRA,BUKIT BATOK STREET 31,Condominium,23,OCR,99 yrs lease commencing from 2000,Resale,1,1000000,-,1270,Strata,21 to 25,787,Jun-19
3777,THE BEVERLY,TOH TUCK ROAD,Apartment,21,RCR,Freehold,Resale,1,2075000,-,1496,Strata,01 to 05,1387,Jun-19
3778,HIGHGATE,TOH TUCK ROAD,Condominium,21,RCR,Freehold,Resale,1,2100000,-,1636,Strata,06 to 10,1284,Jun-19
3779,NICON GARDENS,CHOA CHU KANG ROAD,Condominium,23,OCR,99 yrs lease commencing from 1981,Resale,1,1320000,-,2077,Strata,-,635,Jun-19
3780,PARKVIEW APARTMENTS,BUKIT BATOK STREET 25,Apartment,23,OCR,99 yrs lease commencing from 1994,Resale,1,741000,-,980,Strata,01 to 05,756,Jun-19
3781,THE MADEIRA,BUKIT BATOK STREET 31,Condominium,23,OCR,99 yrs lease commencing from 2000,Resale,1,1100000,-,1270,Strata,21 to 25,866,Jun-19
3782,LAKESIDE TOWER,YUAN CHING ROAD,Apartment,22,OCR,99 yrs lease commencing from 1975,Resale,1,1230000,-,1970,Strata,01 to 05,624,Jun-19
3783,SPRINGDALE CONDOMINIUM,HINDHEDE WALK,Condominium,21,OCR,999 yrs lease commencing from 1877,Resale,1,1280000,-,1119,Strata,06 to 10,1143,Jun-19
3784,SPRINGDALE CONDOMINIUM,HINDHEDE WALK,Condominium,21,OCR,999 yrs lease commencing from 1877,Resale,1,1318000,-,1109,Strata,01 to 05,1189,Jun-19
3785,WOODHAVEN,WOODGROVE AVENUE,Condominium,25,OCR,99 yrs lease commencing from 2011,Resale,1,630000,-,603,Strata,01 to 05,1045,Jun-19
3786,CAVENDISH PARK,PINE GROVE,Condominium,21,RCR,99 yrs lease commencing from 1991,Resale,1,1430000,-,1313,Strata,01 to 05,1089,Jun-19
3787,THE MADEIRA,BUKIT BATOK STREET 31,Condominium,23,OCR,99 yrs lease commencing from 2000,Resale,1,920000,-,1055,Strata,11 to 15,872,Jun-19
3788,SIGNATURE PARK,TOH TUCK ROAD,Condominium,21,RCR,Freehold,Resale,1,1350000,-,1033,Strata,06 to 10,1306,Jun-19
3789,PARC VISTA,CORPORATION ROAD,Condominium,22,OCR,99 yrs lease commencing from 1995,Resale,1,1260000,-,1615,Strata,06 to 10,780,Jun-19
3790,THE LAKEFRONT RESIDENCES,LAKESIDE DRIVE,Condominium,22,OCR,99 yrs lease commencing from 2010,Resale,1,1460000,-,1206,Strata,01 to 05,1211,Jun-19
3791,THE CENTRIS,JURONG WEST CENTRAL 3,Apartment,22,OCR,99 yrs lease commencing from 2006,Resale,1,1430000,-,1389,Strata,11 to 15,1030,Jun-19
3792,CHANTILLY RISE,HILLVIEW AVENUE,Condominium,23,OCR,Freehold,Resale,1,685000,-,635,Strata,01 to 05,1079,Jun-19
3793,ROSEWOOD,ROSEWOOD DRIVE,Condominium,25,OCR,99 yrs lease commencing from 2000,Resale,1,865000,-,1173,Strata,06 to 10,737,Jun-19
3794,TOH YI COURT,TOH YI DRIVE,Condominium,21,RCR,Freehold,Resale,1,2018000,-,2056,Strata,-,982,Jun-19
3795,THE HILLFORD,JALAN JURONG KECHIL,Apartment,21,RCR,60 yrs lease commencing from 2013,Resale,1,595000,-,506,Strata,01 to 05,1176,Jun-19
3796,FORESQUE RESIDENCES,PETIR ROAD,Condominium,23,OCR,99 yrs lease commencing from 2011,Resale,1,1450000,-,1281,Strata,11 to 15,1132,Jun-19
3797,REGIS MANSIONS,JALAN RAJAWALI,Apartment,21,RCR,Freehold,Resale,1,1288800,-,1206,Strata,06 to 10,1069,Jun-19
3798,HILLBROOKS,HILLVIEW AVENUE,Condominium,23,OCR,Freehold,Resale,1,1310000,-,1227,Strata,01 to 05,1068,Jun-19
3799,THE CASCADIA,BUKIT TIMAH ROAD,Condominium,21,RCR,Freehold,Resale,1,2510000,-,1496,Strata,06 to 10,1678,Jun-19
3800,GUILIN VIEW,BUKIT BATOK STREET 52,Condominium,23,OCR,99 yrs lease commencing from 1996,Resale,1,719888,-,861,Strata,11 to 15,836,Jun-19
3801,REGENT HEIGHTS,BUKIT BATOK EAST AVENUE 5,Condominium,23,OCR,99 yrs lease commencing from 1995,Resale,1,805000,-,1023,Strata,21 to 25,787,Jun-19
3802,HILLINGTON GREEN,HILLVIEW AVENUE,Condominium,23,OCR,999 yrs lease commencing from 1883,Resale,1,1610000,-,1356,Strata,06 to 10,1187,Jun-19
3803,CASTLE GREEN,YIO CHU KANG ROAD,Condominium,26,OCR,99 yrs lease commencing from 1993,Resale,1,830000,-,947,Strata,01 to 05,876,Jun-19
3804,PALM GARDENS,HONG SAN WALK,Condominium,23,OCR,99 yrs lease commencing from 1996,Resale,1,860000,-,1216,Strata,06 to 10,707,Jun-19
3805,PARC VISTA,CORPORATION ROAD,Condominium,22,OCR,99 yrs lease commencing from 1995,Resale,1,1030000,-,1249,Strata,01 to 05,825,Jun-19
3806,PARC ROSEWOOD,ROSEWOOD DRIVE,Condominium,25,OCR,99 yrs lease commencing from 2011,Resale,1,520000,-,431,Strata,01 to 05,1208,Jun-19
3807,HILLION RESIDENCES,JELEBU ROAD,Apartment,23,OCR,99 yrs lease commencing from 2013,Resale,1,1060000,-,710,Strata,11 to 15,1492,Jun-19
3808,THE HILLFORD,JALAN JURONG KECHIL,Apartment,21,RCR,60 yrs lease commencing from 2013,Resale,1,590000,-,506,Strata,06 to 10,1166,Jun-19
3809,PALM GARDENS,HONG SAN WALK,Condominium,23,OCR,99 yrs lease commencing from 1996,Resale,1,850000,-,1206,Strata,11 to 15,705,Jun-19
