S/N,Project Name,Street Name,Type,Postal District,Market Segment,Tenure,Type of Sale,No. of Units,Price ($),Nett Price ($),Area (Sqft),Type of Area,Floor Level,Unit Price ($psf),Date of Sale
12369,OLEANDER TOWERS,LORONG 1 TOA PAYOH,Apartment,12,RCR,99 yrs lease commencing from 1995,Resale,1,1250000,-,1152,Strata,16 to 20,1085,Apr-17
12370,MANDARIN GARDENS,SIGLAP ROAD,Condominium,15,OCR,99 yrs lease commencing from 1982,Resale,1,1620000,-,2024,Strata,01 to 05,801,Apr-17
12371,PARK INFINIA AT WEE NAM,LINCOLN ROAD,Condominium,11,CCR,Freehold,Resale,1,3020000,-,1690,Strata,21 to 25,1787,Apr-17
12372,THE ABERDEEN,JALAN TAMAN,Condominium,12,RCR,Freehold,Resale,1,1588000,-,1765,Strata,01 to 05,900,Apr-17
12373,SKY@ELEVEN,THOMSON LANE,Condominium,11,CCR,Freehold,Resale,1,2950000,-,1851,Strata,16 to 20,1593,Apr-17
12374,CENTRAL GROVE,GEYLANG EAST AVENUE 1,Condominium,14,RCR,99 yrs lease commencing from 1997,Resale,1,1057000,-,1206,Strata,11 to 15,877,Apr-17
12375,CHELSEA LODGE,TANJONG KATONG ROAD,Apartment,15,RCR,Freehold,Resale,1,1068000,-,990,Strata,01 to 05,1078,Apr-17
12376,ONE EIGHTIES RESIDENCES,JOO CHIAT TERRACE,Apartment,15,RCR,Freehold,Resale,1,911888,-,614,Strata,01 to 05,1486,Apr-17
12377,LAGUNA PARK,MARINE PARADE ROAD,Apartment,15,OCR,99 yrs lease commencing from 1977,Resale,1,1205000,-,1615,Strata,06 to 10,746,Apr-17
12378,SENNETT ESTATE,MACPHERSON ROAD,Apartment,13,RCR,Freehold,Resale,1,820000,-,829,Strata,01 to 05,989,Apr-17
12379,ONE EIGHTIES RESIDENCES,JOO CHIAT TERRACE,Apartment,15,RCR,Freehold,Resale,1,850000,-,614,Strata,01 to 05,1385,Apr-17
12380,SILVERSCAPE,LORONG 32 GEYLANG,Apartment,14,RCR,Freehold,Resale,1,655000,-,474,Strata,06 to 10,1383,Apr-17
12381,COASTARINA,EAST COAST ROAD,Apartment,15,OCR,Freehold,Resale,1,1220000,-,1012,Strata,01 to 05,1206,Apr-17
12382,ONE AMBER,AMBER GARDENS,Condominium,15,RCR,Freehold,Resale,1,922222,-,570,Strata,16 to 20,1617,Apr-17
12383,THE MARQUE @ IRRAWADDY,SHAN ROAD,Apartment,12,RCR,Freehold,Resale,1,1250000,-,883,Strata,06 to 10,1416,Apr-17
12384,ST MICHAEL REGENCY,ST. MICHAEL'S ROAD,Apartment,12,RCR,Freehold,Resale,1,1290000,-,1238,Strata,06 to 10,1042,Apr-17
12385,EASTERN LAGOON,UPPER EAST COAST ROAD,Condominium,15,OCR,Freehold,Resale,1,908800,-,753,Strata,16 to 20,1206,Apr-17
12386,THE SHORE RESIDENCES,AMBER ROAD,Condominium,15,RCR,103 yrs lease commencing from 2009,Resale,1,1880000,-,1141,Strata,16 to 20,1648,Apr-17
12387,COSTA RHU,RHU CROSS,Condominium,15,RCR,99 yrs lease commencing from 1994,Resale,1,1870000,-,1647,Strata,06 to 10,1135,Apr-17
12388,8@WOODLEIGH,WOODLEIGH CLOSE,Condominium,13,RCR,99 yrs lease commencing from 2008,Resale,1,1618000,-,1378,Strata,01 to 05,1174,Apr-17
12389,26 NEWTON,NEWTON ROAD,Apartment,11,CCR,Freehold,Resale,1,1068000,-,474,Strata,11 to 15,2255,Apr-17
12390,LAGOON VIEW,MARINE PARADE ROAD,Apartment,15,OCR,99 yrs lease commencing from 1977,Resale,1,1320000,-,1647,Strata,21 to 25,802,Apr-17
12391,PEBBLE BAY,TANJONG RHU ROAD,Condominium,15,RCR,99 yrs lease commencing from 1994,Resale,1,2500000,-,1894,Strata,11 to 15,1320,Apr-17
12392,AQUARINE GARDENS,UPPER EAST COAST ROAD,Apartment,15,OCR,Freehold,Resale,1,1600000,-,1647,Strata,01 to 05,972,Apr-17
12393,D' CASITA,LORONG MARZUKI,Apartment,14,OCR,Freehold,Resale,1,1018000,-,893,Strata,01 to 05,1139,Apr-17
12394,INOVA 100,LORONG N TELOK KURAU,Apartment,15,OCR,Freehold,Resale,1,948000,-,947,Strata,01 to 05,1001,Apr-17
12395,ESPIRA SPRING,LORONG G TELOK KURAU,Apartment,15,OCR,Freehold,Resale,1,1300000,-,1216,Strata,01 to 05,1069,Apr-17
12396,OLEANDER TOWERS,LORONG 1 TOA PAYOH,Apartment,12,RCR,99 yrs lease commencing from 1995,Resale,1,1275000,-,1152,Strata,21 to 25,1107,Apr-17
12397,ESPIRA SUITES,LORONG H TELOK KURAU,Apartment,15,OCR,Freehold,Resale,1,655000,-,484,Strata,01 to 05,1352,Apr-17
12398,26 NEWTON,NEWTON ROAD,Apartment,11,CCR,Freehold,Resale,1,1221713,-,474,Strata,21 to 25,2580,Apr-17
12399,26 NEWTON,NEWTON ROAD,Apartment,11,CCR,Freehold,Resale,1,1329000,-,560,Strata,16 to 20,2374,Apr-17
12400,AVA TOWERS,AVA ROAD,Apartment,12,RCR,Freehold,Resale,1,1070000,-,1173,Strata,06 to 10,912,Apr-17
12401,ONE EIGHTIES RESIDENCES,JOO CHIAT TERRACE,Apartment,15,RCR,Freehold,Resale,1,932520,-,614,Strata,01 to 05,1520,Apr-17
12402,SUITES @ GUILLEMARD,LIM AH WOO ROAD,Apartment,15,RCR,Freehold,Resale,1,640000,-,527,Strata,01 to 05,1213,Apr-17
12403,WATERBANK AT DAKOTA,DAKOTA CRESCENT,Condominium,14,RCR,99 yrs lease commencing from 2009,Resale,1,1010000,-,624,Strata,06 to 10,1618,Apr-17
12404,THOMSON EURO-ASIA,THOMSON ROAD,Condominium,11,CCR,Freehold,Resale,1,1718000,-,1130,Strata,11 to 15,1520,Apr-17
12405,BEACON HEIGHTS,MAR THOMA ROAD,Condominium,12,RCR,999 yrs lease commencing from 1882,Resale,1,915000,-,926,Strata,06 to 10,988,Apr-17
12406,ONE AMBER,AMBER GARDENS,Condominium,15,RCR,Freehold,Resale,1,1900000,-,1270,Strata,21 to 25,1496,Apr-17
12407,COSTA RHU,RHU CROSS,Condominium,15,RCR,99 yrs lease commencing from 1994,Resale,1,2056000,-,2056,Strata,01 to 05,1000,Apr-17
12408,THE TREVOSE,TREVOSE CRESCENT,Condominium,11,CCR,99 yrs lease commencing from 1996,Resale,1,2200000,-,2131,Strata,01 to 05,1032,Apr-17
12409,FULCRUM,FORT ROAD,Condominium,15,RCR,Freehold,Resale,1,902465,-,474,Strata,01 to 05,1905,Apr-17
12410,WATTEN ESTATE CONDOMINIUM,SHELFORD ROAD,Condominium,11,CCR,Freehold,Resale,1,2420000,-,2465,Strata,01 to 05,982,Apr-17
12411,NEWTON SUITES,NEWTON ROAD,Apartment,11,CCR,Freehold,Resale,1,2250000,-,1238,Strata,21 to 25,1818,Apr-17
12412,THE VINES,LORONG SARINA,Apartment,14,OCR,Freehold,Resale,1,1060000,-,1066,Strata,01 to 05,995,Apr-17
12413,PARKSHORE,TANJONG RHU ROAD,Condominium,15,RCR,Freehold,Resale,1,3100000,-,2325,Strata,11 to 15,1333,Apr-17
12414,DAISY SUITES,DAISY ROAD,Apartment,13,OCR,Freehold,Resale,1,1000000,-,1033,Strata,01 to 05,968,Apr-17
12415,KEMAMAN POINT,JALAN KEMAMAN,Apartment,12,RCR,Freehold,Resale,1,1500000,-,1711,Strata,16 to 20,876,Apr-17
12416,NEPTUNE COURT,MARINE VISTA,Apartment,15,OCR,99 yrs lease commencing from 1976,Resale,1,860000,-,1270,Strata,06 to 10,677,Apr-17
12417,NOVELIS,SINARAN DRIVE,Apartment,11,CCR,Freehold,Resale,1,1256000,-,807,Strata,11 to 15,1556,Apr-17
12418,RESIDENTIAL APARTMENTS,RAMBUTAN ROAD,Apartment,15,RCR,Freehold,Resale,1,1150000,-,1249,Strata,01 to 05,921,Apr-17
12419,THE BELLEFORTE,AH HOOD ROAD,Apartment,12,RCR,Freehold,Resale,1,1510000,-,1432,Strata,06 to 10,1055,Apr-17
12420,SIMSVILLE,GEYLANG EAST AVENUE 2,Condominium,14,RCR,99 yrs lease commencing from 1994,Resale,1,800000,-,980,Strata,01 to 05,817,Apr-17
12421,THE ATRIA AT MEYER,MEYER ROAD,Condominium,15,RCR,Freehold,Resale,1,1960000,-,1475,Strata,21 to 25,1329,Apr-17
12422,TIERRA VUE,ST. PATRICK'S ROAD,Condominium,15,OCR,Freehold,Resale,1,1800000,-,1259,Strata,01 to 05,1429,Apr-17
12423,SOLEIL @ SINARAN,SINARAN DRIVE,Condominium,11,CCR,99 yrs lease commencing from 2006,Resale,1,1620000,-,958,Strata,06 to 10,1691,Apr-17
12424,ONE AMBER,AMBER GARDENS,Condominium,15,RCR,Freehold,Resale,1,2200000,-,1701,Strata,01 to 05,1294,Apr-17
12425,THE ESTA,AMBER GARDENS,Condominium,15,RCR,Freehold,Resale,1,2200000,-,1561,Strata,11 to 15,1410,Apr-17
12426,ONE AMBER,AMBER GARDENS,Condominium,15,RCR,Freehold,Resale,1,1880000,-,1453,Strata,11 to 15,1294,Apr-17
12427,SIMSVILLE,GEYLANG EAST AVENUE 2,Condominium,14,RCR,99 yrs lease commencing from 1994,Resale,1,845000,-,969,Strata,11 to 15,872,Apr-17
12428,DUNMAN VIEW,HAIG ROAD,Condominium,15,RCR,99 yrs lease commencing from 1997,Resale,1,1250000,-,1195,Strata,11 to 15,1046,Apr-17
12429,SKY@ELEVEN,THOMSON LANE,Condominium,11,CCR,Freehold,Resale,1,4300000,-,2713,Strata,36 to 40,1585,Apr-17
12430,GEYLANG MANSION,LORONG 26 GEYLANG,Apartment,14,RCR,Freehold,Resale,1,820000,-,1119,Strata,01 to 05,732,Apr-17
12431,D'CHATEAU @ SHELFORD,SHELFORD ROAD,Apartment,11,CCR,Freehold,Resale,1,1330000,-,915,Strata,01 to 05,1454,Apr-17
12432,KEMBANGAN PLAZA,JALAN MASJID,Apartment,14,OCR,Freehold,Resale,1,900000,-,883,Strata,01 to 05,1020,Apr-17
12433,TREVISTA,LORONG 3 TOA PAYOH,Condominium,12,RCR,99 yrs lease commencing from 2008,Resale,1,1465000,-,1152,Strata,01 to 05,1272,Apr-17
12434,COTE D'AZUR,MARINE PARADE ROAD,Condominium,15,RCR,99 yrs lease commencing from 2001,Resale,1,1620000,-,1281,Strata,06 to 10,1265,Apr-17
12435,WATERBANK AT DAKOTA,DAKOTA CRESCENT,Condominium,14,RCR,99 yrs lease commencing from 2009,Resale,1,960000,-,624,Strata,11 to 15,1538,Apr-17
12436,SUITES @ NEWTON,SURREY ROAD,Apartment,11,CCR,Freehold,Resale,1,920000,-,484,Strata,11 to 15,1899,Apr-17
12437,CASSIA VIEW,GUILLEMARD ROAD,Apartment,14,RCR,Freehold,Resale,1,1060000,-,1152,Strata,01 to 05,920,Apr-17
12438,THE ABERDEEN,JALAN TAMAN,Condominium,12,RCR,Freehold,Resale,1,1462888,-,1399,Strata,06 to 10,1045,Apr-17
12439,THE ESTA,AMBER GARDENS,Condominium,15,RCR,Freehold,Resale,1,1760000,-,1346,Strata,01 to 05,1308,Apr-17
12440,TRILIGHT,NEWTON ROAD,Condominium,11,CCR,Freehold,Resale,1,1968888,-,1087,Strata,06 to 10,1811,Apr-17
12441,BLU CORAL,LORONG L TELOK KURAU,Condominium,15,OCR,Freehold,Resale,1,1200000,-,1141,Strata,01 to 05,1052,Apr-17
12442,VILLA DES FLORES,WHITLEY ROAD,Condominium,11,CCR,Freehold,Resale,1,1880000,-,1744,Strata,01 to 05,1078,Apr-17
12443,THE AMERY,LORONG K TELOK KURAU,Condominium,15,OCR,Freehold,Resale,1,1680000,-,1528,Strata,01 to 05,1099,Apr-17
12444,WATER PLACE,TANJONG RHU ROAD,Condominium,15,RCR,99 yrs lease commencing from 1998,Resale,1,1420000,-,1216,Strata,06 to 10,1167,Apr-17
12445,26 NEWTON,NEWTON ROAD,Apartment,11,CCR,Freehold,Resale,1,1190865,-,474,Strata,21 to 25,2514,Apr-17
12446,ESPIRA SUITES,LORONG H TELOK KURAU,Apartment,15,OCR,Freehold,Resale,1,680000,-,484,Strata,01 to 05,1404,Apr-17
12447,CASA FORTUNA,AH HOOD ROAD,Apartment,12,RCR,Freehold,Resale,1,1100000,-,1044,Strata,01 to 05,1054,Apr-17
12448,THE CENTREN,LORONG 27 GEYLANG,Apartment,14,RCR,Freehold,Resale,1,1190000,-,980,Strata,06 to 10,1215,Apr-17
12449,SANCTUARY GREEN,TANJONG RHU ROAD,Condominium,15,RCR,99 yrs lease commencing from 1997,Resale,1,900000,-,775,Strata,06 to 10,1161,Apr-17
12450,BLU CORAL,LORONG L TELOK KURAU,Condominium,15,OCR,Freehold,Resale,1,2358000,-,3423,Strata,01 to 05,689,Apr-17
12451,AALTO,MEYER ROAD,Condominium,15,RCR,Freehold,Resale,1,4100000,-,2443,Strata,16 to 20,1678,Apr-17
12452,COSTA RHU,RHU CROSS,Condominium,15,RCR,99 yrs lease commencing from 1994,Resale,1,1100000,-,990,Strata,01 to 05,1111,Apr-17
12453,MANDARIN GARDENS,SIGLAP ROAD,Condominium,15,OCR,99 yrs lease commencing from 1982,Resale,1,1420000,-,1572,Strata,16 to 20,904,Apr-17
12454,RIVERBAY,MAR THOMA ROAD,Apartment,12,RCR,999 yrs lease commencing from 1882,Resale,1,955000,-,753,Strata,11 to 15,1267,Apr-17
12455,RESIDENTIAL APARTMENTS,SHREWSBURY ROAD,Apartment,11,CCR,Freehold,Resale,1,1550000,-,1389,Strata,01 to 05,1116,Apr-17
12456,ST PATRICK'S RESIDENCES,ST. PATRICK'S ROAD,Apartment,15,OCR,Freehold,Resale,1,1550000,-,1206,Strata,01 to 05,1286,Mar-17
12457,TANJONG RIA CONDOMINIUM,TANJONG RHU ROAD,Condominium,15,RCR,99 yrs lease commencing from 1993,Resale,1,848000,-,807,Strata,01 to 05,1050,Mar-17
12458,THE ALCOVE,LORONG 27 GEYLANG,Apartment,14,RCR,99 yrs lease commencing from 2000,Resale,1,838000,-,1119,Strata,01 to 05,749,Mar-17
12459,26 NEWTON,NEWTON ROAD,Apartment,11,CCR,Freehold,Resale,1,1113216,-,474,Strata,16 to 20,2350,Mar-17
12460,KEMBANGAN PLAZA,JALAN MASJID,Apartment,14,OCR,Freehold,Resale,1,765000,-,775,Strata,01 to 05,987,Mar-17
12461,THE ALCOVE,LORONG 27 GEYLANG,Apartment,14,RCR,99 yrs lease commencing from 2000,Resale,1,1025000,-,1324,Strata,06 to 10,774,Mar-17
12462,LEICESTER SUITES,LEICESTER ROAD,Apartment,13,RCR,Freehold,Resale,1,735000,-,484,Strata,11 to 15,1517,Mar-17
12463,VICTORY HEIGHTS,KIM KEAT ROAD,Apartment,12,RCR,Freehold,Resale,1,920000,-,1119,Strata,11 to 15,822,Mar-17
12464,ONE AKYAB,AKYAB ROAD,Apartment,11,CCR,Freehold,Resale,1,1650000,-,1830,Strata,06 to 10,902,Mar-17
12465,DUNMAN VIEW,HAIG ROAD,Condominium,15,RCR,99 yrs lease commencing from 1997,Resale,1,1130000,-,1195,Strata,11 to 15,946,Mar-17
12466,FULCRUM,FORT ROAD,Condominium,15,RCR,Freehold,Resale,1,945000,-,474,Strata,01 to 05,1995,Mar-17
12467,BALESTIER REGENCY,JALAN AMPAS,Apartment,12,RCR,Freehold,Resale,1,1410000,-,1475,Strata,01 to 05,956,Mar-17
12468,SKY@ELEVEN,THOMSON LANE,Condominium,11,CCR,Freehold,Resale,1,2950000,-,1851,Strata,26 to 30,1593,Mar-17
12469,SIMSVILLE,GEYLANG EAST AVENUE 2,Condominium,14,RCR,99 yrs lease commencing from 1994,Resale,1,840000,-,980,Strata,06 to 10,858,Mar-17
12470,VILLA MARINA,JALAN SEMPADAN,Condominium,15,OCR,99 yrs lease commencing from 1995,Resale,1,1638000,-,2314,Strata,01 to 05,708,Mar-17
12471,8@WOODLEIGH,WOODLEIGH CLOSE,Condominium,13,RCR,99 yrs lease commencing from 2008,Resale,1,1820000,-,1378,Strata,06 to 10,1321,Mar-17
12472,THE LATTIZ,LORONG SALLEH,Apartment,14,OCR,Freehold,Resale,1,1242000,-,1109,Strata,01 to 05,1120,Mar-17
12473,RESIDENTIAL APARTMENTS,LORONG 6 GEYLANG,Apartment,14,RCR,Freehold,Resale,2,3800000,-,2224,Strata,01 to 05,1709,Mar-17
12474,RESIDENTIAL APARTMENTS,LORONG 6 GEYLANG,Apartment,14,RCR,Freehold,Resale,1,1850000,-,1938,Strata,01 to 05,955,Mar-17
12475,RESIDENTIAL APARTMENTS,LORONG 6 GEYLANG,Apartment,14,RCR,Freehold,Resale,1,1850000,-,1938,Strata,01 to 05,955,Mar-17
12476,RESIDENTIAL APARTMENTS,LORONG 6 GEYLANG,Apartment,14,RCR,Freehold,Resale,1,1850000,-,1938,Strata,01 to 05,955,Mar-17
12477,RESIDENTIAL APARTMENTS,LORONG 6 GEYLANG,Apartment,14,RCR,Freehold,Resale,1,1850000,-,1884,Strata,01 to 05,982,Mar-17
12478,PARKSHORE,TANJONG RHU ROAD,Condominium,15,RCR,Freehold,Resale,1,3100000,-,2325,Strata,11 to 15,1333,Mar-17
12479,RESIDENTIAL APARTMENTS,LORONG 6 GEYLANG,Apartment,14,RCR,Freehold,Resale,1,1850000,-,1884,Strata,01 to 05,982,Mar-17
12480,RESIDENTIAL APARTMENTS,LORONG 6 GEYLANG,Apartment,14,RCR,Freehold,Resale,1,1850000,-,1884,Strata,01 to 05,982,Mar-17
12481,SIMSVILLE,GEYLANG EAST AVENUE 2,Condominium,14,RCR,99 yrs lease commencing from 1994,Resale,1,1330000,-,1528,Strata,11 to 15,870,Mar-17
12482,CASA SARINA,LORONG SARINA,Condominium,14,OCR,Freehold,Resale,1,1068000,-,1259,Strata,01 to 05,848,Mar-17
12483,THE CARPMAELINA,CARPMAEL ROAD,Condominium,15,RCR,Freehold,Resale,1,1665000,-,1927,Strata,01 to 05,864,Mar-17
12484,CASA FORTUNA,AH HOOD ROAD,Apartment,12,RCR,Freehold,Resale,1,665000,-,506,Strata,16 to 20,1314,Mar-17
12485,REGENT RESIDENCES,SERANGOON ROAD,Apartment,12,RCR,Freehold,Resale,1,1255000,-,861,Strata,21 to 25,1457,Mar-17
12486,D' FRESCO,JOO CHIAT LANE,Apartment,15,RCR,Freehold,Resale,1,850000,-,797,Strata,01 to 05,1067,Mar-17
12487,PRESTIGE HEIGHTS,BALESTIER ROAD,Apartment,12,RCR,Freehold,Resale,1,502000,-,334,Strata,06 to 10,1504,Mar-17
12488,THE SPRINGS,MOULMEIN RISE,Apartment,11,CCR,Freehold,Resale,1,1450000,-,1012,Strata,11 to 15,1433,Mar-17
12489,INTERO,LEICESTER ROAD,Apartment,13,RCR,Freehold,Resale,1,1300000,-,1023,Strata,11 to 15,1271,Mar-17
12490,D'ECOSIA,STILL ROAD SOUTH,Condominium,15,OCR,Freehold,Resale,1,863000,-,764,Strata,01 to 05,1129,Mar-17
12491,SIGNATURE CREST,GRAY LANE,Apartment,15,RCR,Freehold,Resale,1,873000,-,883,Strata,01 to 05,989,Mar-17
12492,TREVISTA,LORONG 3 TOA PAYOH,Condominium,12,RCR,99 yrs lease commencing from 2008,Resale,1,2050000,-,1733,Strata,26 to 30,1183,Mar-17
12493,VILLA MARINA,JALAN SEMPADAN,Condominium,15,OCR,99 yrs lease commencing from 1995,Resale,1,1420000,-,1690,Strata,01 to 05,840,Mar-17
12494,FULCRUM,FORT ROAD,Condominium,15,RCR,Freehold,Resale,1,1433520,-,829,Strata,11 to 15,1730,Mar-17
12495,NIN RESIDENCE,PHENG GECK AVENUE,Apartment,13,RCR,99 yrs lease commencing from 2010,Resale,1,1488800,-,1281,Strata,01 to 05,1162,Mar-17
12496,LAVERNE'S LOFT,LORONG L TELOK KURAU,Apartment,15,OCR,Freehold,Resale,1,540000,-,398,Strata,01 to 05,1356,Mar-17
12497,SEAVIEW POINT,AMBER ROAD,Apartment,15,RCR,Freehold,Resale,1,1650000,-,1389,Strata,16 to 20,1188,Mar-17
12498,DE CASALLE,LORONG N TELOK KURAU,Apartment,15,OCR,Freehold,Resale,1,1320000,-,1292,Strata,01 to 05,1022,Mar-17
12499,26 NEWTON,NEWTON ROAD,Apartment,11,CCR,Freehold,Resale,1,1138000,-,474,Strata,16 to 20,2403,Mar-17
12500,CENTRAL GROVE,GEYLANG EAST AVENUE 1,Condominium,14,RCR,99 yrs lease commencing from 1997,Resale,1,1120000,-,1173,Strata,16 to 20,955,Mar-17
12501,CHANCERY COURT,DUNEARN ROAD,Condominium,11,CCR,99 yrs lease commencing from 1981,Resale,1,1060000,-,926,Strata,11 to 15,1145,Mar-17
12502,TRILIGHT,NEWTON ROAD,Condominium,11,CCR,Freehold,Resale,1,3500000,-,2099,Strata,11 to 15,1667,Mar-17
12503,THE PARK VALE,PARK VALE,Condominium,11,CCR,999 yrs lease commencing from 1874,Resale,1,1360000,-,1012,Strata,01 to 05,1344,Mar-17
12504,SANCTUARY GREEN,TANJONG RHU ROAD,Condominium,15,RCR,99 yrs lease commencing from 1997,Resale,1,1300000,-,1238,Strata,01 to 05,1050,Mar-17
12505,THE CENTREN,LORONG 27 GEYLANG,Apartment,14,RCR,Freehold,Resale,1,1150000,-,1001,Strata,06 to 10,1149,Mar-17
12506,SUNFLOWER COURT,LORONG 6 GEYLANG,Apartment,14,RCR,Freehold,Resale,1,787360,-,1184,Strata,01 to 05,665,Mar-17
12507,RIVIERA 38,MAR THOMA ROAD,Apartment,12,RCR,999 yrs lease commencing from 1882,Resale,1,682888,-,549,Strata,06 to 10,1244,Mar-17
12508,SKY@ELEVEN,THOMSON LANE,Condominium,11,CCR,Freehold,Resale,1,2800000,-,1851,Strata,06 to 10,1512,Mar-17
12509,SUITES @ GUILLEMARD,LIM AH WOO ROAD,Apartment,15,RCR,Freehold,Resale,1,510000,-,323,Strata,01 to 05,1579,Mar-17
12510,SPRING @ KATONG,CEYLON ROAD,Apartment,15,RCR,Freehold,Resale,1,1230000,-,1066,Strata,01 to 05,1154,Mar-17
12511,DE ROYALE,JALAN RAMA RAMA,Condominium,12,RCR,Freehold,Resale,1,1470000,-,1281,Strata,16 to 20,1148,Mar-17
12512,CENTRA STUDIOS,LORONG 25 GEYLANG,Apartment,14,RCR,Freehold,Resale,1,642888,-,484,Strata,06 to 10,1327,Mar-17
12513,26 NEWTON,NEWTON ROAD,Apartment,11,CCR,Freehold,Resale,1,1141589,-,484,Strata,16 to 20,2357,Mar-17
12514,26 NEWTON,NEWTON ROAD,Apartment,11,CCR,Freehold,Resale,1,1095000,-,474,Strata,06 to 10,2312,Mar-17
12515,QUBE SUITES,JALAN PUNAI,Apartment,14,OCR,Freehold,Resale,1,580000,-,420,Strata,01 to 05,1382,Mar-17
12516,THE INTERWEAVE,KIM KEAT ROAD,Apartment,12,RCR,Freehold,Resale,1,580888,-,388,Strata,16 to 20,1499,Mar-17
12517,DE CASALLE,LORONG N TELOK KURAU,Apartment,15,OCR,Freehold,Resale,1,1350000,-,1249,Strata,01 to 05,1081,Mar-17
12518,CASA MEYFORT,MEYER ROAD,Condominium,15,RCR,Freehold,Resale,1,2360000,-,1841,Strata,06 to 10,1282,Mar-17
12519,LUCIDA,SUFFOLK ROAD,Apartment,11,CCR,Freehold,Resale,1,1750000,-,1324,Strata,16 to 20,1322,Mar-17
12520,COSTA RHU,RHU CROSS,Condominium,15,RCR,99 yrs lease commencing from 1994,Resale,1,3000000,-,2217,Strata,06 to 10,1353,Mar-17
12521,SUNSHINE GRANDEUR,LORONG K TELOK KURAU,Apartment,15,OCR,Freehold,Resale,1,1038000,-,1055,Strata,01 to 05,984,Mar-17
12522,COSTA RHU,RHU CROSS,Condominium,15,RCR,99 yrs lease commencing from 1994,Resale,1,1158000,-,1442,Strata,01 to 05,803,Mar-17
12523,8@WOODLEIGH,WOODLEIGH CLOSE,Condominium,13,RCR,99 yrs lease commencing from 2008,Resale,1,1620000,-,1378,Strata,01 to 05,1176,Mar-17
12524,EQUATORIAL APARTMENTS,MEYER ROAD,Apartment,15,RCR,Freehold,Resale,1,2750000,-,2497,Strata,11 to 15,1101,Mar-17
12525,26 NEWTON,NEWTON ROAD,Apartment,11,CCR,Freehold,Resale,1,1100883,-,474,Strata,06 to 10,2324,Mar-17
12526,26 NEWTON,NEWTON ROAD,Apartment,11,CCR,Freehold,Resale,1,1111962,-,474,Strata,11 to 15,2348,Mar-17
12527,26 NEWTON,NEWTON ROAD,Apartment,11,CCR,Freehold,Resale,1,1191058,-,484,Strata,21 to 25,2459,Mar-17
12528,26 NEWTON,NEWTON ROAD,Apartment,11,CCR,Freehold,Resale,1,1100000,-,484,Strata,11 to 15,2271,Mar-17
12529,THE INTERWEAVE,KIM KEAT ROAD,Apartment,12,RCR,Freehold,Resale,1,970000,-,689,Strata,11 to 15,1408,Mar-17
12530,STARVILLE,LENGKONG TIGA,Condominium,14,OCR,Freehold,Resale,1,1150000,-,1238,Strata,11 to 15,929,Mar-17
12531,FULCRUM,FORT ROAD,Condominium,15,RCR,Freehold,Resale,1,1492000,-,829,Strata,21 to 25,1800,Mar-17
12532,PARK INFINIA AT WEE NAM,LINCOLN ROAD,Condominium,11,CCR,Freehold,Resale,1,1068000,-,560,Strata,31 to 35,1908,Mar-17
12533,THE ARTE,JALAN RAJA UDANG,Condominium,12,RCR,Freehold,Resale,1,1335000,-,1055,Strata,16 to 20,1266,Mar-17
12534,AVON PARK,YOUNGBERG TERRACE,Condominium,13,RCR,Freehold,Resale,1,1495000,-,1281,Strata,06 to 10,1167,Mar-17
12535,TEMBELING CENTRE,TEMBELING ROAD,Apartment,15,RCR,Freehold,Resale,1,1850000,-,2045,Strata,01 to 05,905,Mar-17
12536,MOONSTONE RESIDENCES,MOONSTONE LANE,Apartment,12,RCR,Freehold,Resale,1,1090000,-,1044,Strata,16 to 20,1044,Mar-17
12537,MARTIA RESIDENCE,MARTIA ROAD,Apartment,15,OCR,Freehold,Resale,1,1280000,-,1001,Strata,01 to 05,1279,Mar-17
12538,EASTSIDE LOFT,TANJONG KATONG ROAD,Apartment,15,RCR,Freehold,Resale,1,1650000,-,1324,Strata,01 to 05,1246,Mar-17
12539,KING'S MANSION,AMBER GARDENS,Condominium,15,RCR,Freehold,Resale,1,2000000,-,1808,Strata,06 to 10,1106,Mar-17
12540,TRELLIS TOWERS,LORONG 1 TOA PAYOH,Condominium,12,RCR,Freehold,Resale,1,1000000,-,710,Strata,11 to 15,1408,Mar-17
12541,THE MEYERISE,MEYER ROAD,Condominium,15,RCR,Freehold,Resale,1,1941112,-,872,Strata,26 to 30,2226,Mar-17
12542,MANDARIN GARDENS,SIGLAP ROAD,Condominium,15,OCR,99 yrs lease commencing from 1982,Resale,1,810000,-,829,Strata,16 to 20,977,Mar-17
12543,EASTBAY,TAY LIAN TECK ROAD,Apartment,15,OCR,Freehold,Resale,1,1280000,-,1087,Strata,01 to 05,1177,Mar-17
12544,BIRMINGHAM MANSIONS,THOMSON ROAD,Apartment,11,CCR,Freehold,Resale,1,1470000,-,1066,Strata,06 to 10,1379,Mar-17
12545,BASSEIN COURT,BASSEIN ROAD,Apartment,11,CCR,Freehold,Resale,1,1200000,-,915,Strata,01 to 05,1312,Mar-17
12546,RESIDENTIAL APARTMENTS,JOO CHIAT ROAD,Apartment,15,RCR,Freehold,Resale,5,9000000,-,8213,Strata,01 to 05,1096,Mar-17
12547,26 NEWTON,NEWTON ROAD,Apartment,11,CCR,Freehold,Resale,1,1848000,-,775,Strata,21 to 25,2384,Mar-17
