S/N,Project Name,Street Name,Type,Postal District,Market Segment,Tenure,Type of Sale,No. of Units,Price ($),Nett Price ($),Area (Sqft),Type of Area,Floor Level,Unit Price ($psf),Date of Sale
1137,NORTHWOOD,JALAN MATA AYER,Condominium,27,OCR,Freehold,Resale,1,1200000,-,1313,Strata,01 to 05,914,Mar-20
1138,RIVERBANK @ FERNVALE,FERNVALE CLOSE,Condominium,28,OCR,99 yrs lease commencing from 2013,Resale,1,1130000,-,1012,Strata,01 to 05,1117,Mar-20
1139,MEADOWS @ PEIRCE,UPPER THOMSON ROAD,Condominium,26,OCR,Freehold,Resale,1,1550000,-,1270,Strata,01 to 05,1220,Mar-20
1140,THE CALROSE,YIO CHU KANG ROAD,Condominium,26,OCR,Freehold,Resale,1,3068000,-,2756,Strata,01 to 05,1113,Mar-20
1141,THE MILTONIA RESIDENCES,MILTONIA CLOSE,Condominium,27,OCR,99 yrs lease commencing from 2010,Resale,1,560000,-,517,Strata,01 to 05,1084,Mar-20
1142,CASTLE GREEN,YIO CHU KANG ROAD,Condominium,26,OCR,99 yrs lease commencing from 1993,Resale,1,995000,-,1152,Strata,01 to 05,864,Mar-20
1143,CANBERRA RESIDENCES,CANBERRA DRIVE,Condominium,27,OCR,99 yrs lease commencing from 2010,Resale,1,630000,-,700,Strata,01 to 05,900,Mar-20
1144,HIGH PARK RESIDENCES,FERNVALE ROAD,Apartment,28,OCR,99 yrs lease commencing from 2014,Resale,1,1218000,-,947,Strata,16 to 20,1286,Mar-20
1145,ROOTS @ TRANSIT,TRANSIT ROAD,Apartment,26,OCR,99 yrs lease commencing from 2014,Resale,1,648000,-,517,Strata,01 to 05,1254,Mar-20
1146,H2O RESIDENCES,FERNVALE LINK,Condominium,28,OCR,99 yrs lease commencing from 2010,Resale,1,1300000,-,1195,Strata,16 to 20,1088,Mar-20
1147,HIGH PARK RESIDENCES,FERNVALE ROAD,Apartment,28,OCR,99 yrs lease commencing from 2014,Resale,1,1380000,-,1152,Strata,06 to 10,1198,Mar-20
1148,HIGH PARK RESIDENCES,FERNVALE ROAD,Apartment,28,OCR,99 yrs lease commencing from 2014,Resale,1,1030000,-,872,Strata,21 to 25,1181,Mar-20
1149,HIGH PARK RESIDENCES,FERNVALE ROAD,Apartment,28,OCR,99 yrs lease commencing from 2014,Resale,1,728000,-,570,Strata,01 to 05,1276,Mar-20
1150,HIGH PARK RESIDENCES,FERNVALE ROAD,Apartment,28,OCR,99 yrs lease commencing from 2014,Resale,1,1180000,-,980,Strata,06 to 10,1205,Mar-20
1151,ORCHID PARK CONDOMINIUM,YISHUN STREET 81,Condominium,27,OCR,99 yrs lease commencing from 1991,Resale,1,588000,-,872,Strata,01 to 05,674,Mar-20
1152,RIVERTREES RESIDENCES,FERNVALE CLOSE,Apartment,28,OCR,99 yrs lease commencing from 2013,Resale,1,750000,-,581,Strata,16 to 20,1290,Mar-20
1153,HIGH PARK RESIDENCES,FERNVALE ROAD,Apartment,28,OCR,99 yrs lease commencing from 2014,Resale,1,1608000,-,1399,Strata,16 to 20,1149,Mar-20
1154,EUPHONY GARDENS,JALAN MATA AYER,Condominium,27,OCR,99 yrs lease commencing from 1998,Resale,1,680000,-,1206,Strata,01 to 05,564,Feb-20
1155,SEASONS PARK,YIO CHU KANG ROAD,Condominium,26,OCR,99 yrs lease commencing from 1995,Resale,1,1090000,-,1249,Strata,06 to 10,873,Feb-20
1156,H2O RESIDENCES,FERNVALE LINK,Condominium,28,OCR,99 yrs lease commencing from 2010,Resale,1,1190000,-,1130,Strata,16 to 20,1053,Feb-20
1157,HIGH PARK RESIDENCES,FERNVALE ROAD,Apartment,28,OCR,99 yrs lease commencing from 2014,Resale,1,1020000,-,883,Strata,21 to 25,1156,Feb-20
1158,ORCHID PARK CONDOMINIUM,YISHUN STREET 81,Condominium,27,OCR,99 yrs lease commencing from 1991,Resale,1,1255000,-,1668,Strata,11 to 15,752,Feb-20
1159,THE MILTONIA RESIDENCES,MILTONIA CLOSE,Condominium,27,OCR,99 yrs lease commencing from 2010,Resale,1,1045000,-,1173,Strata,01 to 05,891,Feb-20
1160,YISHUN SAPPHIRE,CANBERRA DRIVE,Condominium,27,OCR,99 yrs lease commencing from 1998,Resale,1,740000,-,1023,Strata,06 to 10,724,Feb-20
1161,THE MILTONIA RESIDENCES,MILTONIA CLOSE,Condominium,27,OCR,99 yrs lease commencing from 2010,Resale,1,795000,-,840,Strata,01 to 05,947,Feb-20
1162,EIGHT COURTYARDS,CANBERRA DRIVE,Condominium,27,OCR,99 yrs lease commencing from 2010,Resale,1,772000,-,861,Strata,11 to 15,897,Feb-20
1163,CASTLE GREEN,YIO CHU KANG ROAD,Condominium,26,OCR,99 yrs lease commencing from 1993,Resale,1,820000,-,947,Strata,06 to 10,866,Feb-20
1164,THE NAUTICAL,JALAN SENDUDOK,Condominium,27,OCR,99 yrs lease commencing from 2011,Resale,1,1080000,-,1119,Strata,01 to 05,965,Feb-20
1165,THE ESTUARY,YISHUN AVENUE 1,Condominium,27,OCR,99 yrs lease commencing from 2008,Resale,1,1436688,-,1528,Strata,01 to 05,940,Feb-20
1166,THE MILTONIA RESIDENCES,MILTONIA CLOSE,Condominium,27,OCR,99 yrs lease commencing from 2010,Resale,1,800000,-,861,Strata,01 to 05,929,Feb-20
1167,THE ESTUARY,YISHUN AVENUE 1,Condominium,27,OCR,99 yrs lease commencing from 2008,Resale,1,618000,-,603,Strata,06 to 10,1025,Feb-20
1168,SYMPHONY SUITES,YISHUN CLOSE,Condominium,27,OCR,99 yrs lease commencing from 2014,Resale,1,1020000,-,893,Strata,06 to 10,1142,Feb-20
1169,ORCHID PARK CONDOMINIUM,YISHUN STREET 81,Condominium,27,OCR,99 yrs lease commencing from 1991,Resale,1,806888,-,1195,Strata,01 to 05,675,Feb-20
1170,BULLION PARK,LENTOR LOOP,Condominium,26,OCR,Freehold,Resale,1,1400000,-,1238,Strata,11 to 15,1131,Feb-20
1171,ORCHID PARK CONDOMINIUM,YISHUN STREET 81,Condominium,27,OCR,99 yrs lease commencing from 1991,Resale,1,830000,-,1249,Strata,01 to 05,665,Feb-20
1172,CASTLE GREEN,YIO CHU KANG ROAD,Condominium,26,OCR,99 yrs lease commencing from 1993,Resale,1,820000,-,947,Strata,06 to 10,866,Feb-20
1173,GRANDE VISTA,CACTUS DRIVE,Condominium,28,OCR,999 yrs lease commencing from 1886,Resale,1,1330000,-,1238,Strata,06 to 10,1074,Feb-20
1174,SUNRISE GARDENS,SUNRISE AVENUE,Condominium,28,OCR,99 yrs lease commencing from 1995,Resale,1,1080000,-,1410,Strata,01 to 05,766,Feb-20
1175,HONG HENG GARDEN,SEMBAWANG ROAD,Apartment,26,OCR,Freehold,Resale,1,1450000,-,2282,Strata,01 to 05,635,Feb-20
1176,EIGHT COURTYARDS,CANBERRA DRIVE,Condominium,27,OCR,99 yrs lease commencing from 2010,Resale,1,868000,-,915,Strata,11 to 15,949,Feb-20
1177,EIGHT COURTYARDS,CANBERRA DRIVE,Condominium,27,OCR,99 yrs lease commencing from 2010,Resale,1,880000,-,861,Strata,11 to 15,1022,Jan-20
1178,ORCHID PARK CONDOMINIUM,YISHUN STREET 81,Condominium,27,OCR,99 yrs lease commencing from 1991,Resale,1,726000,-,980,Strata,06 to 10,741,Jan-20
1179,CASTLE GREEN,YIO CHU KANG ROAD,Condominium,26,OCR,99 yrs lease commencing from 1993,Resale,1,830000,-,947,Strata,01 to 05,876,Jan-20
1180,THE CALROSE,YIO CHU KANG ROAD,Condominium,26,OCR,Freehold,Resale,1,1710000,-,1238,Strata,01 to 05,1381,Jan-20
1181,EUPHONY GARDENS,JALAN MATA AYER,Condominium,27,OCR,99 yrs lease commencing from 1998,Resale,1,800000,-,1216,Strata,01 to 05,658,Jan-20
1182,YISHUN EMERALD,CANBERRA DRIVE,Condominium,27,OCR,99 yrs lease commencing from 1998,Resale,1,1023088,-,1324,Strata,11 to 15,773,Jan-20
1183,SELETAR SPRINGS CONDOMINIUM,GERALD DRIVE,Condominium,28,OCR,99 yrs lease commencing from 1997,Resale,1,1128000,-,1582,Strata,01 to 05,713,Jan-20
1184,RIVERBANK @ FERNVALE,FERNVALE CLOSE,Condominium,28,OCR,99 yrs lease commencing from 2013,Resale,1,1140000,-,1044,Strata,01 to 05,1092,Jan-20
1185,RIVERBANK @ FERNVALE,FERNVALE CLOSE,Condominium,28,OCR,99 yrs lease commencing from 2013,Resale,1,950000,-,947,Strata,01 to 05,1003,Jan-20
1186,THE CALROSE,YIO CHU KANG ROAD,Condominium,26,OCR,Freehold,Resale,1,1285000,-,969,Strata,01 to 05,1326,Jan-20
1187,CANBERRA RESIDENCES,CANBERRA DRIVE,Condominium,27,OCR,99 yrs lease commencing from 2010,Resale,1,838000,-,936,Strata,01 to 05,895,Jan-20
1188,SUNRISE GARDENS,SUNRISE AVENUE,Condominium,28,OCR,99 yrs lease commencing from 1995,Resale,1,1050000,-,1485,Strata,01 to 05,707,Jan-20
1189,EIGHT COURTYARDS,CANBERRA DRIVE,Condominium,27,OCR,99 yrs lease commencing from 2010,Resale,1,1530000,-,1572,Strata,11 to 15,974,Jan-20
1190,RIVERBANK @ FERNVALE,FERNVALE CLOSE,Condominium,28,OCR,99 yrs lease commencing from 2013,Resale,1,580000,-,495,Strata,16 to 20,1171,Jan-20
1191,YISHUN EMERALD,CANBERRA DRIVE,Condominium,27,OCR,99 yrs lease commencing from 1998,Resale,1,775000,-,1023,Strata,06 to 10,758,Jan-20
1192,NORTHWOOD,JALAN MATA AYER,Condominium,27,OCR,Freehold,Resale,1,1398000,-,1604,Strata,01 to 05,872,Jan-20
1193,THE NAUTICAL,JALAN SENDUDOK,Condominium,27,OCR,99 yrs lease commencing from 2011,Resale,1,1030000,-,1119,Strata,01 to 05,920,Jan-20
1194,CASTLE GREEN,YIO CHU KANG ROAD,Condominium,26,OCR,99 yrs lease commencing from 1993,Resale,1,1345000,-,1410,Strata,06 to 10,954,Jan-20
1195,NIM GARDENS,NIM ROAD,Condominium,28,OCR,Freehold,Resale,1,1530000,-,1830,Strata,06 to 10,836,Jan-20
1196,H2O RESIDENCES,FERNVALE LINK,Condominium,28,OCR,99 yrs lease commencing from 2010,Resale,1,1180000,-,1130,Strata,11 to 15,1044,Jan-20
1197,CANBERRA RESIDENCES,CANBERRA DRIVE,Condominium,27,OCR,99 yrs lease commencing from 2010,Resale,1,1550000,-,1905,Strata,01 to 05,814,Jan-20
1198,SKIES MILTONIA,MILTONIA CLOSE,Condominium,27,OCR,99 yrs lease commencing from 2012,Resale,1,1050000,-,1076,Strata,01 to 05,975,Jan-20
1199,SUNRISE GARDENS,SUNRISE AVENUE,Condominium,28,OCR,99 yrs lease commencing from 1995,Resale,1,960000,-,1292,Strata,01 to 05,743,Jan-20
1200,H2O RESIDENCES,FERNVALE LINK,Condominium,28,OCR,99 yrs lease commencing from 2010,Resale,1,1220000,-,1130,Strata,16 to 20,1079,Jan-20
1201,CASTLE GREEN,YIO CHU KANG ROAD,Condominium,26,OCR,99 yrs lease commencing from 1993,Resale,1,848000,-,947,Strata,01 to 05,895,Jan-20
1202,THE CALROSE,YIO CHU KANG ROAD,Condominium,26,OCR,Freehold,Resale,1,1680000,-,1249,Strata,01 to 05,1345,Dec-19
1203,CASTLE GREEN,YIO CHU KANG ROAD,Condominium,26,OCR,99 yrs lease commencing from 1993,Resale,1,858000,-,947,Strata,06 to 10,906,Dec-19
1204,SELETARIS,SEMBAWANG ROAD,Condominium,27,OCR,Freehold,Resale,1,1100000,-,1421,Strata,01 to 05,774,Dec-19
1205,MIMOSA PARK,MIMOSA ROAD,Condominium,28,OCR,Freehold,Resale,1,2380000,-,2390,Strata,06 to 10,996,Dec-19
1206,THE CALROSE,YIO CHU KANG ROAD,Condominium,26,OCR,Freehold,Resale,1,1670000,-,1249,Strata,01 to 05,1337,Dec-19
1207,THE ESTUARY,YISHUN AVENUE 1,Condominium,27,OCR,99 yrs lease commencing from 2008,Resale,1,590000,-,592,Strata,06 to 10,997,Dec-19
1208,CASTLE GREEN,YIO CHU KANG ROAD,Condominium,26,OCR,99 yrs lease commencing from 1993,Resale,1,1180000,-,1410,Strata,06 to 10,837,Dec-19
1209,EUPHONY GARDENS,JALAN MATA AYER,Condominium,27,OCR,99 yrs lease commencing from 1998,Resale,1,820000,-,1281,Strata,01 to 05,640,Dec-19
1210,THE NAUTICAL,JALAN SENDUDOK,Condominium,27,OCR,99 yrs lease commencing from 2011,Resale,1,1470000,-,1808,Strata,01 to 05,813,Dec-19
1211,CASTLE GREEN,YIO CHU KANG ROAD,Condominium,26,OCR,99 yrs lease commencing from 1993,Resale,1,755000,-,947,Strata,06 to 10,797,Dec-19
1212,SKIES MILTONIA,MILTONIA CLOSE,Condominium,27,OCR,99 yrs lease commencing from 2012,Resale,1,1100000,-,1076,Strata,11 to 15,1022,Dec-19
1213,RIVERBANK @ FERNVALE,FERNVALE CLOSE,Condominium,28,OCR,99 yrs lease commencing from 2013,Resale,1,1136000,-,1044,Strata,01 to 05,1088,Dec-19
1214,SELETARIS,SEMBAWANG ROAD,Condominium,27,OCR,Freehold,Resale,1,1638000,-,1959,Strata,01 to 05,836,Dec-19
1215,SELETARIS,SEMBAWANG ROAD,Condominium,27,OCR,Freehold,Resale,1,1600000,-,1873,Strata,01 to 05,854,Dec-19
1216,EUPHONY GARDENS,JALAN MATA AYER,Condominium,27,OCR,99 yrs lease commencing from 1998,Resale,1,963000,-,1582,Strata,01 to 05,609,Dec-19
1217,THE NAUTICAL,JALAN SENDUDOK,Condominium,27,OCR,99 yrs lease commencing from 2011,Resale,1,1365000,-,1830,Strata,01 to 05,746,Dec-19
1218,THE MILTONIA RESIDENCES,MILTONIA CLOSE,Condominium,27,OCR,99 yrs lease commencing from 2010,Resale,1,1550000,-,1905,Strata,01 to 05,814,Dec-19
1219,SKIES MILTONIA,MILTONIA CLOSE,Condominium,27,OCR,99 yrs lease commencing from 2012,Resale,1,643000,-,527,Strata,11 to 15,1219,Dec-19
1220,EIGHT COURTYARDS,CANBERRA DRIVE,Condominium,27,OCR,99 yrs lease commencing from 2010,Resale,1,830000,-,861,Strata,11 to 15,964,Dec-19
1221,H2O RESIDENCES,FERNVALE LINK,Condominium,28,OCR,99 yrs lease commencing from 2010,Resale,1,1230000,-,1195,Strata,01 to 05,1029,Dec-19
1222,SYMPHONY SUITES,YISHUN CLOSE,Condominium,27,OCR,99 yrs lease commencing from 2014,Resale,1,790000,-,689,Strata,06 to 10,1147,Dec-19
1223,CASTLE GREEN,YIO CHU KANG ROAD,Condominium,26,OCR,99 yrs lease commencing from 1993,Resale,1,1330000,-,1410,Strata,11 to 15,943,Dec-19
1224,EIGHT COURTYARDS,CANBERRA DRIVE,Condominium,27,OCR,99 yrs lease commencing from 2010,Resale,1,870000,-,915,Strata,06 to 10,951,Dec-19
1225,NINE RESIDENCES,YISHUN AVENUE 9,Apartment,27,OCR,99 yrs lease commencing from 2013,Resale,1,1050000,-,904,Strata,11 to 15,1161,Dec-19
1226,CASTLE GREEN,YIO CHU KANG ROAD,Condominium,26,OCR,99 yrs lease commencing from 1993,Resale,1,1320000,-,1410,Strata,06 to 10,936,Dec-19
1227,HONG HENG MANSIONS,SEMBAWANG ROAD,Apartment,26,OCR,Freehold,Resale,1,793000,-,926,Strata,01 to 05,857,Dec-19
1228,SELETAR PARK RESIDENCE,SELETAR ROAD,Condominium,28,OCR,99 yrs lease commencing from 2011,Resale,1,1170000,-,1076,Strata,01 to 05,1087,Dec-19
1229,THE CALROSE,YIO CHU KANG ROAD,Condominium,26,OCR,Freehold,Resale,1,1740000,-,1238,Strata,01 to 05,1406,Dec-19
1230,YISHUN EMERALD,CANBERRA DRIVE,Condominium,27,OCR,99 yrs lease commencing from 1998,Resale,1,746000,-,1216,Strata,01 to 05,613,Nov-19
1231,CANBERRA RESIDENCES,CANBERRA DRIVE,Condominium,27,OCR,99 yrs lease commencing from 2010,Resale,1,1050000,-,1324,Strata,01 to 05,793,Nov-19
1232,MIMOSA PARK,MIMOSA ROAD,Condominium,28,OCR,Freehold,Resale,1,2175000,-,2153,Strata,06 to 10,1010,Nov-19
1233,ORCHID PARK CONDOMINIUM,YISHUN STREET 81,Condominium,27,OCR,99 yrs lease commencing from 1991,Resale,1,630000,-,872,Strata,06 to 10,723,Nov-19
1234,SELETAR SPRINGS CONDOMINIUM,GERALD DRIVE,Condominium,28,OCR,99 yrs lease commencing from 1997,Resale,1,955000,-,1335,Strata,01 to 05,715,Nov-19
1235,THE CALROSE,YIO CHU KANG ROAD,Condominium,26,OCR,Freehold,Resale,1,1390000,-,1012,Strata,01 to 05,1374,Nov-19
1236,SUN PLAZA,SEMBAWANG DRIVE,Apartment,27,OCR,99 yrs lease commencing from 1996,Resale,1,850000,-,1346,Strata,06 to 10,632,Nov-19
1237,RIVERBANK @ FERNVALE,FERNVALE CLOSE,Condominium,28,OCR,99 yrs lease commencing from 2013,Resale,1,1140000,-,1044,Strata,01 to 05,1092,Nov-19
1238,SELETAR SPRINGS CONDOMINIUM,GERALD DRIVE,Condominium,28,OCR,99 yrs lease commencing from 1997,Resale,1,938000,-,1335,Strata,01 to 05,703,Nov-19
1239,EUPHONY GARDENS,JALAN MATA AYER,Condominium,27,OCR,99 yrs lease commencing from 1998,Resale,1,980000,-,1593,Strata,01 to 05,615,Nov-19
1240,THE CALROSE,YIO CHU KANG ROAD,Condominium,26,OCR,Freehold,Resale,1,1378000,-,1625,Strata,01 to 05,848,Nov-19
1241,H2O RESIDENCES,FERNVALE LINK,Condominium,28,OCR,99 yrs lease commencing from 2010,Resale,1,920000,-,883,Strata,06 to 10,1042,Nov-19
1242,SELETAR PARK RESIDENCE,SELETAR ROAD,Condominium,28,OCR,99 yrs lease commencing from 2011,Resale,1,680000,-,646,Strata,01 to 05,1053,Nov-19
1243,THE MILTONIA RESIDENCES,MILTONIA CLOSE,Condominium,27,OCR,99 yrs lease commencing from 2010,Resale,1,1090000,-,1141,Strata,01 to 05,955,Nov-19
1244,THE NAUTICAL,JALAN SENDUDOK,Condominium,27,OCR,99 yrs lease commencing from 2011,Resale,1,1040000,-,1119,Strata,01 to 05,929,Nov-19
1245,RIVERBANK @ FERNVALE,FERNVALE CLOSE,Condominium,28,OCR,99 yrs lease commencing from 2013,Resale,1,1500000,-,1238,Strata,16 to 20,1212,Nov-19
1246,ORCHID PARK CONDOMINIUM,YISHUN STREET 81,Condominium,27,OCR,99 yrs lease commencing from 1991,Resale,1,838000,-,1195,Strata,06 to 10,701,Nov-19
1247,RIVERTREES RESIDENCES,FERNVALE CLOSE,Apartment,28,OCR,99 yrs lease commencing from 2013,Resale,1,730000,-,581,Strata,06 to 10,1256,Nov-19
1248,RIVERBANK @ FERNVALE,FERNVALE CLOSE,Condominium,28,OCR,99 yrs lease commencing from 2013,Resale,1,688000,-,689,Strata,06 to 10,999,Nov-19
1249,SUNRISE GARDENS,SUNRISE AVENUE,Condominium,28,OCR,99 yrs lease commencing from 1995,Resale,1,970000,-,1302,Strata,01 to 05,745,Nov-19
1250,CASTLE GREEN,YIO CHU KANG ROAD,Condominium,26,OCR,99 yrs lease commencing from 1993,Resale,1,915888,-,1302,Strata,01 to 05,703,Nov-19
1251,THE GREENWICH,SELETAR ROAD,Condominium,28,OCR,99 yrs lease commencing from 2009,Resale,1,898000,-,904,Strata,01 to 05,993,Nov-19
1252,H2O RESIDENCES,FERNVALE LINK,Condominium,28,OCR,99 yrs lease commencing from 2010,Resale,1,830000,-,743,Strata,16 to 20,1118,Nov-19
1253,SKIES MILTONIA,MILTONIA CLOSE,Condominium,27,OCR,99 yrs lease commencing from 2012,Resale,1,1300000,-,1485,Strata,01 to 05,875,Nov-19
1254,EIGHT COURTYARDS,CANBERRA DRIVE,Condominium,27,OCR,99 yrs lease commencing from 2010,Resale,1,925000,-,958,Strata,06 to 10,966,Nov-19
1255,THE MILTONIA RESIDENCES,MILTONIA CLOSE,Condominium,27,OCR,99 yrs lease commencing from 2010,Resale,1,1130000,-,1141,Strata,01 to 05,990,Nov-19
1256,SKIES MILTONIA,MILTONIA CLOSE,Condominium,27,OCR,99 yrs lease commencing from 2012,Resale,1,850000,-,969,Strata,01 to 05,877,Oct-19
1257,YISHUN EMERALD,CANBERRA DRIVE,Condominium,27,OCR,99 yrs lease commencing from 1998,Resale,1,850888,-,1184,Strata,06 to 10,719,Oct-19
1258,THE CALROSE,YIO CHU KANG ROAD,Condominium,26,OCR,Freehold,Resale,1,1440000,-,1798,Strata,01 to 05,801,Oct-19
1259,H2O RESIDENCES,FERNVALE LINK,Condominium,28,OCR,99 yrs lease commencing from 2010,Resale,1,1592000,-,1668,Strata,01 to 05,954,Oct-19
1260,SKIES MILTONIA,MILTONIA CLOSE,Condominium,27,OCR,99 yrs lease commencing from 2012,Resale,1,2760000,-,4672,Strata,-,591,Oct-19
1261,EUPHONY GARDENS,JALAN MATA AYER,Condominium,27,OCR,99 yrs lease commencing from 1998,Resale,1,1430000,-,2454,Strata,01 to 05,583,Oct-19
1262,THE ESTUARY,YISHUN AVENUE 1,Condominium,27,OCR,99 yrs lease commencing from 2008,Resale,1,887000,-,1001,Strata,01 to 05,886,Oct-19
1263,YISHUN EMERALD,CANBERRA DRIVE,Condominium,27,OCR,99 yrs lease commencing from 1998,Resale,1,829000,-,1216,Strata,06 to 10,682,Oct-19
1264,YISHUN SAPPHIRE,CANBERRA DRIVE,Condominium,27,OCR,99 yrs lease commencing from 1998,Resale,1,1025000,-,1356,Strata,11 to 15,756,Oct-19
1265,YISHUN EMERALD,CANBERRA DRIVE,Condominium,27,OCR,99 yrs lease commencing from 1998,Resale,1,1000000,-,1399,Strata,01 to 05,715,Oct-19
1266,MEADOWS @ PEIRCE,UPPER THOMSON ROAD,Condominium,26,OCR,Freehold,Resale,1,1410000,-,1238,Strata,01 to 05,1139,Oct-19
1267,CASTLE GREEN,YIO CHU KANG ROAD,Condominium,26,OCR,99 yrs lease commencing from 1993,Resale,1,828000,-,947,Strata,01 to 05,874,Oct-19
1268,H2O RESIDENCES,FERNVALE LINK,Condominium,28,OCR,99 yrs lease commencing from 2010,Resale,1,1240000,-,1227,Strata,01 to 05,1011,Oct-19
1269,EUPHONY GARDENS,JALAN MATA AYER,Condominium,27,OCR,99 yrs lease commencing from 1998,Resale,1,925000,-,1518,Strata,01 to 05,609,Oct-19
1270,EIGHT COURTYARDS,CANBERRA DRIVE,Condominium,27,OCR,99 yrs lease commencing from 2010,Resale,1,930000,-,980,Strata,11 to 15,949,Oct-19
1271,THE NAUTICAL,JALAN SENDUDOK,Condominium,27,OCR,99 yrs lease commencing from 2011,Resale,1,996500,-,1119,Strata,01 to 05,890,Oct-19
1272,SUN PLAZA,SEMBAWANG DRIVE,Apartment,27,OCR,99 yrs lease commencing from 1996,Resale,1,803000,-,1066,Strata,06 to 10,754,Oct-19
1273,THE NAUTICAL,JALAN SENDUDOK,Condominium,27,OCR,99 yrs lease commencing from 2011,Resale,1,810000,-,764,Strata,01 to 05,1060,Oct-19
1274,BULLION PARK,LENTOR LOOP,Condominium,26,OCR,Freehold,Resale,1,950000,-,807,Strata,11 to 15,1177,Oct-19
1275,NINE RESIDENCES,YISHUN AVENUE 9,Apartment,27,OCR,99 yrs lease commencing from 2013,Resale,1,820000,-,700,Strata,01 to 05,1172,Oct-19
1276,THE CALROSE,YIO CHU KANG ROAD,Condominium,26,OCR,Freehold,Resale,1,1640000,-,1389,Strata,01 to 05,1181,Oct-19
1277,YISHUN EMERALD,CANBERRA DRIVE,Condominium,27,OCR,99 yrs lease commencing from 1998,Resale,1,800000,-,1001,Strata,11 to 15,799,Oct-19
1278,THE ESTUARY,YISHUN AVENUE 1,Condominium,27,OCR,99 yrs lease commencing from 2008,Resale,1,1220000,-,1302,Strata,06 to 10,937,Oct-19
1279,THE MILTONIA RESIDENCES,MILTONIA CLOSE,Condominium,27,OCR,99 yrs lease commencing from 2010,Resale,1,950000,-,1001,Strata,01 to 05,949,Oct-19
1280,ORCHID PARK CONDOMINIUM,YISHUN STREET 81,Condominium,27,OCR,99 yrs lease commencing from 1991,Resale,1,1038000,-,1679,Strata,11 to 15,618,Oct-19
1281,SYMPHONY SUITES,YISHUN CLOSE,Condominium,27,OCR,99 yrs lease commencing from 2014,Resale,1,1040000,-,915,Strata,06 to 10,1137,Oct-19
1282,SEASONS PARK,YIO CHU KANG ROAD,Condominium,26,OCR,99 yrs lease commencing from 1995,Resale,1,955000,-,1109,Strata,01 to 05,861,Oct-19
1283,THE MILTONIA RESIDENCES,MILTONIA CLOSE,Condominium,27,OCR,99 yrs lease commencing from 2010,Resale,1,1250000,-,1507,Strata,01 to 05,829,Oct-19
1284,GRANDE VISTA,CACTUS DRIVE,Condominium,28,OCR,999 yrs lease commencing from 1886,Resale,1,1930000,-,2024,Strata,01 to 05,954,Oct-19
1285,NIM GARDENS,NIM ROAD,Condominium,28,OCR,Freehold,Resale,1,1488000,-,1830,Strata,01 to 05,813,Oct-19
1286,SKIES MILTONIA,MILTONIA CLOSE,Condominium,27,OCR,99 yrs lease commencing from 2012,Resale,1,570000,-,484,Strata,06 to 10,1177,Oct-19
1287,EIGHT COURTYARDS,CANBERRA DRIVE,Condominium,27,OCR,99 yrs lease commencing from 2010,Resale,1,835800,-,915,Strata,11 to 15,914,Oct-19
1288,EIGHT COURTYARDS,CANBERRA DRIVE,Condominium,27,OCR,99 yrs lease commencing from 2010,Resale,1,890000,-,861,Strata,06 to 10,1034,Oct-19
1289,FOREST HILLS CONDOMINIUM,TRANSIT ROAD,Condominium,26,OCR,99 yrs lease commencing from 2000,Resale,1,820000,-,1044,Strata,01 to 05,785,Oct-19
1290,MIMOSA PARK,MIMOSA CRESCENT,Condominium,28,OCR,Freehold,Resale,1,2088888,-,2164,Strata,01 to 05,965,Oct-19
1291,THE ESTUARY,YISHUN AVENUE 1,Condominium,27,OCR,99 yrs lease commencing from 2008,Resale,1,1052500,-,1119,Strata,11 to 15,940,Oct-19
1292,THE NAUTICAL,JALAN SENDUDOK,Condominium,27,OCR,99 yrs lease commencing from 2011,Resale,1,888000,-,829,Strata,01 to 05,1071,Oct-19
1293,RIVERBANK @ FERNVALE,FERNVALE CLOSE,Condominium,28,OCR,99 yrs lease commencing from 2013,Resale,1,1025000,-,1012,Strata,01 to 05,1013,Sep-19
1294,YISHUN SAPPHIRE,CANBERRA DRIVE,Condominium,27,OCR,99 yrs lease commencing from 1998,Resale,1,798000,-,1195,Strata,11 to 15,668,Sep-19
1295,RIVERTREES RESIDENCES,FERNVALE CLOSE,Apartment,28,OCR,99 yrs lease commencing from 2013,Resale,1,916000,-,732,Strata,16 to 20,1251,Sep-19
1296,SYMPHONY SUITES,YISHUN CLOSE,Condominium,27,OCR,99 yrs lease commencing from 2014,Resale,1,770000,-,689,Strata,06 to 10,1118,Sep-19
1297,SYMPHONY SUITES,YISHUN CLOSE,Condominium,27,OCR,99 yrs lease commencing from 2014,Resale,1,918000,-,797,Strata,11 to 15,1152,Sep-19
1298,YISHUN SAPPHIRE,CANBERRA DRIVE,Condominium,27,OCR,99 yrs lease commencing from 1998,Resale,1,1010000,-,1399,Strata,06 to 10,722,Sep-19
1299,SELETAR PARK RESIDENCE,SELETAR ROAD,Condominium,28,OCR,99 yrs lease commencing from 2011,Resale,1,1820000,-,1701,Strata,01 to 05,1070,Sep-19
1300,SELETAR SPRINGS CONDOMINIUM,GERALD DRIVE,Condominium,28,OCR,99 yrs lease commencing from 1997,Resale,1,715000,-,980,Strata,01 to 05,730,Sep-19
1301,RIVERBANK @ FERNVALE,FERNVALE CLOSE,Condominium,28,OCR,99 yrs lease commencing from 2013,Resale,1,988000,-,947,Strata,01 to 05,1043,Sep-19
